state,county_name,frac_under_25mbpsDL,samples,UL_3_state,UL_3_county_name,frac_under_3mbpsUL,UL_3_samples,DL_10_state,DL_10_county_name,frac_under_10mbpsDL,DL_10_samples,UL_1_state,UL_1_county_name,frac_under_1mbpsUL,UL_1_samples,DLmed_state,DLmed_county_name,DLmbps,ULmed_state,ULmed_county_name,ULmbps,ul_sample_size,ul_sample_state,ul_sample_county_name,dl_sample_size,dl_sample_state,dl_sample_county_name
TX,Jackson,0.622093023255814,172,TX,Jackson,0.43195266272189348,169,TX,Jackson,0.37790697674418605,172,TX,Jackson,0.18343195266272189,169,TX,Jackson,14.995139475992884,TX,Jackson,4.3754907814123616,19528,TX,Jackson,19348,TX,Jackson
TX,Johnson,0.66194523135033045,3177,TX,Johnson,0.44572368421052633,3040,TX,Johnson,0.454831602140384,3177,TX,Johnson,0.25427631578947368,3040,TX,Johnson,11.713853039835836,TX,Johnson,3.5044193576395841,184070,TX,Johnson,180739,TX,Johnson
TX,Andrews,0.52479338842975209,242,TX,Andrews,0.24031007751937986,258,TX,Andrews,0.34710743801652894,242,TX,Andrews,0.13953488372093023,258,TX,Andrews,21.374671317614006,TX,Andrews,10.1479472376159,16288,TX,Andrews,20650,TX,Andrews
TX,Llano,0.76271186440677963,413,TX,Llano,0.62121212121212122,396,TX,Llano,0.62227602905569013,413,TX,Llano,0.31313131313131315,396,TX,Llano,5.2082296309027152,TX,Llano,2.1418361675853967,30210,TX,Llano,30814,TX,Llano
TX,Armstrong,0.9,10,TX,Armstrong,0.75,8,TX,Armstrong,0.6,10,TX,Armstrong,0.125,8,TX,Armstrong,5.9227818117388509,TX,Armstrong,1.7088894419500757,884,TX,Armstrong,669,TX,Armstrong
TX,Kleberg,0.50314465408805031,318,TX,Kleberg,0.45182724252491696,301,TX,Kleberg,0.36163522012578614,318,TX,Kleberg,0.23920265780730898,301,TX,Kleberg,23.558631064456065,TX,Kleberg,3.0953048490197235,28922,TX,Kleberg,32941,TX,Kleberg
TX,Van Zandt,0.79821428571428577,560,TX,Van Zandt,0.610586011342155,529,TX,Van Zandt,0.64464285714285718,560,TX,Van Zandt,0.42722117202268434,529,TX,Van Zandt,5.6699793423112821,TX,Van Zandt,1.3022570165238077,51025,TX,Van Zandt,55355,TX,Van Zandt
TX,Gillespie,0.40901213171577122,577,TX,Gillespie,0.12908242612752721,643,TX,Gillespie,0.21490467937608318,577,TX,Gillespie,0.060653188180404355,643,TX,Gillespie,30.975871842575117,TX,Gillespie,11.044704770939219,58503,TX,Gillespie,38494,TX,Gillespie
TX,Brown,0.87240356083086057,337,TX,Brown,0.33532934131736525,334,TX,Brown,0.53115727002967361,337,TX,Brown,0.24251497005988024,334,TX,Brown,8.4929691353081047,TX,Brown,4.9109832079661784,32120,TX,Brown,29669,TX,Brown
TX,Hockley,0.7847533632286996,223,TX,Hockley,0.49246231155778897,199,TX,Hockley,0.63228699551569512,223,TX,Hockley,0.14572864321608039,199,TX,Hockley,4.3502665776002569,TX,Hockley,2.8868283133959194,17227,TX,Hockley,18024,TX,Hockley
TX,King,0.875,8,TX,King,0.75,8,TX,King,0.875,8,TX,King,0.5,8,TX,King,7.0851382197866322,TX,King,0.95860309178633119,199,TX,King,197,TX,King
TX,Leon,0.74652777777777779,288,TX,Leon,0.70169491525423733,295,TX,Leon,0.53125,288,TX,Leon,0.3254237288135593,295,TX,Leon,8.7301787949647043,TX,Leon,1.441267596118085,27220,TX,Leon,27059,TX,Leon
TX,Kaufman,0.46249294980259448,1773,TX,Kaufman,0.31438721136767317,1689,TX,Kaufman,0.31979695431472083,1773,TX,Kaufman,0.18531675547661339,1689,TX,Kaufman,28.568352731875024,TX,Kaufman,11.277575559413666,140298,TX,Kaufman,149202,TX,Kaufman
TX,Jeff Davis,0.84615384615384615,13,TX,Jeff Davis,0.81818181818181823,11,TX,Jeff Davis,0.84615384615384615,13,TX,Jeff Davis,0.18181818181818182,11,TX,Jeff Davis,1.4701050962152091,TX,Jeff Davis,1.2080360430206678,3025,TX,Jeff Davis,3334,TX,Jeff Davis
TX,Yoakum,0.7142857142857143,35,TX,Yoakum,0.63888888888888884,36,TX,Yoakum,0.54285714285714282,35,TX,Yoakum,0.33333333333333331,36,TX,Yoakum,7.6476784642451,TX,Yoakum,1.3277644835635178,2385,TX,Yoakum,2628,TX,Yoakum
TX,Erath,0.71171171171171166,444,TX,Erath,0.53083700440528636,454,TX,Erath,0.545045045045045,444,TX,Erath,0.37665198237885461,454,TX,Erath,8.641701469304456,TX,Erath,2.2379721419425995,38057,TX,Erath,37834,TX,Erath
TX,Harrison,0.516728624535316,269,TX,Harrison,0.39543726235741444,263,TX,Harrison,0.34572490706319703,269,TX,Harrison,0.21292775665399238,263,TX,Harrison,22.746484962331017,TX,Harrison,5.2810529881619388,32643,TX,Harrison,34190,TX,Harrison
TX,Sutton,0.896551724137931,29,TX,Sutton,0.58620689655172409,29,TX,Sutton,0.68965517241379315,29,TX,Sutton,0.34482758620689657,29,TX,Sutton,3.2997013179812482,TX,Sutton,2.26925754574836,1701,TX,Sutton,1739,TX,Sutton
TX,Shackelford,0.81818181818181823,11,TX,Shackelford,0.41666666666666669,12,TX,Shackelford,0.72727272727272729,11,TX,Shackelford,0.33333333333333331,12,TX,Shackelford,3.7105535183910066,TX,Shackelford,3.5177105362216636,757,TX,Shackelford,802,TX,Shackelford
TX,Denton,0.294291293882556,22019,TX,Denton,0.15181967598027707,21295,TX,Denton,0.16799128025795904,22019,TX,Denton,0.086217421930030527,21295,TX,Denton,57.764276576935636,TX,Denton,17.94784776346,1756495,TX,Denton,1666641,TX,Denton
TX,Upton,0.96666666666666667,30,TX,Upton,0.86206896551724133,29,TX,Upton,0.73333333333333328,30,TX,Upton,0.68965517241379315,29,TX,Upton,5.4511654209638527,TX,Upton,0.87473014375839853,1334,TX,Upton,1377,TX,Upton
TX,Collingsworth,0.83333333333333337,6,TX,Collingsworth,1.0,5,TX,Collingsworth,0.83333333333333337,6,TX,Collingsworth,0.6,5,TX,Collingsworth,1.3246338949420724,TX,Collingsworth,0.38805394788933928,627,TX,Collingsworth,751,TX,Collingsworth
TX,Uvalde,0.581151832460733,191,TX,Uvalde,0.47282608695652173,184,TX,Uvalde,0.45549738219895286,191,TX,Uvalde,0.3641304347826087,184,TX,Uvalde,14.134923336167908,TX,Uvalde,3.4070077141485826,13793,TX,Uvalde,13105,TX,Uvalde
TX,Real,0.8571428571428571,42,TX,Real,0.65789473684210531,38,TX,Real,0.76190476190476186,42,TX,Real,0.5,38,TX,Real,5.1524760106608634,TX,Real,0.95853991435828123,4570,TX,Real,4922,TX,Real
TX,Hartley,1.0,2,TX,Hartley,1.0,2,TX,Hartley,1.0,2,TX,Hartley,1.0,2,TX,Hartley,4.5568648632772817,TX,Hartley,0.75517681836465311,71,TX,Hartley,72,TX,Hartley
TX,Pecos,0.5495495495495496,111,TX,Pecos,0.62727272727272732,110,TX,Pecos,0.45045045045045046,111,TX,Pecos,0.33636363636363636,110,TX,Pecos,12.959182626665781,TX,Pecos,1.5653105660922562,7053,TX,Pecos,7123,TX,Pecos
