state,county_name,frac_under_25mbpsDL,samples,UL_3_state,UL_3_county_name,frac_under_3mbpsUL,UL_3_samples,DL_10_state,DL_10_county_name,frac_under_10mbpsDL,DL_10_samples,UL_1_state,UL_1_county_name,frac_under_1mbpsUL,UL_1_samples,DLmed_state,DLmed_county_name,DLmbps,ULmed_state,ULmed_county_name,ULmbps,ul_sample_size,ul_sample_state,ul_sample_county_name,dl_sample_size,dl_sample_state,dl_sample_county_name
GA,Banks,0.84615384615384615,26,GA,Banks,0.75,20,GA,Banks,0.65384615384615385,26,GA,Banks,0.55,20,GA,Banks,5.8823022919267229,GA,Banks,0.621769062179795,17771,GA,Banks,25296,GA,Banks
GA,Wayne,0.45054945054945056,91,GA,Wayne,0.26732673267326734,101,GA,Wayne,0.2967032967032967,91,GA,Wayne,0.13861386138613863,101,GA,Wayne,28.414286099440258,GA,Wayne,9.5266712119272725,11740,GA,Wayne,8906,GA,Wayne
GA,Morgan,0.82352941176470584,102,GA,Morgan,0.80412371134020622,97,GA,Morgan,0.68627450980392157,102,GA,Morgan,0.63917525773195871,97,GA,Morgan,5.017373988400041,GA,Morgan,0.46281076693653689,15001,GA,Morgan,13312,GA,Morgan
GA,Quitman,0.8571428571428571,7,GA,Quitman,0.66666666666666663,9,GA,Quitman,0.7142857142857143,7,GA,Quitman,0.44444444444444442,9,GA,Quitman,8.3881939090977049,GA,Quitman,1.6606511855115531,357,GA,Quitman,373,GA,Quitman
GA,Richmond,0.43850611719253058,1553,GA,Richmond,0.24643320363164722,1542,GA,Richmond,0.24855119124275596,1553,GA,Richmond,0.11089494163424124,1542,GA,Richmond,30.517885643142762,GA,Richmond,8.0548843054747383,156857,GA,Richmond,161288,GA,Richmond
GA,Jasper,0.72847682119205293,151,GA,Jasper,0.61379310344827587,145,GA,Jasper,0.58278145695364236,151,GA,Jasper,0.53103448275862064,145,GA,Jasper,6.672742943329065,GA,Jasper,0.89873113545057326,11954,GA,Jasper,15632,GA,Jasper
GA,White,0.65512265512265511,693,GA,White,0.56748466257668717,652,GA,White,0.44155844155844154,693,GA,White,0.32822085889570551,652,GA,White,12.733031461886776,GA,White,1.3704032381566487,48786,GA,White,57338,GA,White
GA,Douglas,0.4058133035215204,1789,GA,Douglas,0.19786396852164137,1779,GA,Douglas,0.25489100055897151,1789,GA,Douglas,0.10399100618324901,1779,GA,Douglas,35.818560741666673,GA,Douglas,11.373149247040361,140169,GA,Douglas,131829,GA,Douglas
GA,Fulton,0.56477216295357635,58397,GA,Fulton,0.36128067771271954,56189,GA,Fulton,0.38794801102796378,58397,GA,Fulton,0.20374094573671003,56189,GA,Fulton,17.235040910984758,GA,Fulton,5.4813275505692038,4153880,GA,Fulton,4273977,GA,Fulton
GA,Laurens,0.70087336244541487,458,GA,Laurens,0.42691415313225056,431,GA,Laurens,0.5,458,GA,Laurens,0.26682134570765659,431,GA,Laurens,9.6958667200825186,GA,Laurens,3.5753577989578877,30732,GA,Laurens,31892,GA,Laurens
