FIPS,county,IRR2000,IRR2010,pct_change_proprietors_2000_2017,proprietors_2000,proprietors_2017,pct_proprietors_employment_2000,pct_proprietors_employment_2010,pct_proprietors_employment_2017,total_employment_2017,wage_salary_jobs_2017,pct_change_pro_emp_2000_2017,pct_change_pro_emp_2010_2017,pct_broadband_FCC,pct_broadband_MS,state,population,venturedensitymay18,venturedensitynov18,venturedensityfeb19,venturedensitysep19,venturedensityoct19,venturedensitynov19,venturedensitydec19,highlyactive_vdmay18,highlyactive_vdnov18,highlyactive_vdfeb19,highlyactive_vdsep19,highlyactive_vdoct19,highlyactive_vdnov19,highlyactive_vddec19,pctblack,pctnative,pctasian,pcthispanic,pctagriculture,pctconstruction,pctwholesale,pctretail,pcttransportation,pctinformation_tech,pctfinance,pctprofessional,pcteducation,pctother_occupation,pctpublic,pctbroadband,pctbroadband_poorpeople,pcthighschool,pctcollege,pctmillennial,pctgenx,pctbabyboomer,pctforeignborn,prosperityindex2016,prosperity2007,change_prosperity,medinc2016,medinc2017,change_income,unemployment,net_migration,frac_under_25mbpsDL.sept,samples.sept,frac_under_3mbpsUL.sept,UL_3_samples.sept,frac_under_10mbpsDL.sept,DL_10_samples.sept,frac_under_1mbpsUL.sept,UL_1_samples.sept,DLmbps.sept,ULmbps.sept,ul_sample_size.sept,dl_sample_size.sept,frac_over_25DL.sept,frac_over_3UL.sept,frac_under_25mbpsDL.oct,samples.oct,frac_under_3mbpsUL.oct,UL_3_samples.oct,frac_under_10mbpsDL.oct,DL_10_samples.oct,frac_under_1mbpsUL.oct,UL_1_samples.oct,DLmbps.oct,ULmbps.oct,ul_sample_size.oct,dl_sample_size.oct,frac_over_25DL.oct,frac_over_3UL.oct,frac_under_25mbpsDL.nov,samples.nov,frac_under_3mbpsUL.nov,UL_3_samples.nov,frac_under_10mbpsDL.nov,DL_10_samples.nov,frac_under_1mbpsUL.nov,UL_1_samples.nov,DLmbps.nov,ULmbps.nov,ul_sample_size.nov,dl_sample_size.nov,frac_over_25DL.nov,frac_over_3UL.nov,frac_under_25mbpsDL.dec,samples.dec,frac_under_3mbpsUL.dec,UL_3_samples.dec,frac_under_10mbpsDL.dec,DL_10_samples.dec,frac_under_1mbpsUL.dec,UL_1_samples.dec,DLmbps.dec,ULmbps.dec,ul_sample_size.dec,dl_sample_size.dec,frac_over_25DL.dec,frac_over_3UL.dec
48231,Hunt County,0.47,0.47,0.343702723,10576,14211,0.2838,0.2732,0.309668562,45891,31680,0.0259,0.0365,0.44,0.25,Texas,89068,2.135447025,2.724884272,5.546324253,3.472891569,4.077694416,3.48171258,3.477932215,0.646397173,0.661292493,1.167647243,0.788835343,1.042949438,0.748511497,0.744101079,8.224053383,0.792652845,1.217047691,14.84034634,1.600000024,8.899999619,2.200000048,12.80000019,6.199999809,1.399999976,5,7.900000095,21.700000760000002,5.800000191,3.5999999049999998,70.4,41.90000153,82.69999695,17.299999239999998,18.89999962,25.700000760000002,22.10000038,6.236808002,39.84968948,34.87135315,4.978336334,41967,45643,3676,6.5,-51,0.7455012853470437,778,0.5728395061728395,810,0.5501285347043702,778,0.32839506172839505,810,7.7529088,2.20880978304952,81014,76951,0.25449871465295626,0.4271604938271605,0.7243852459016393,976,0.5413306451612904,992,0.5471311475409836,976,0.3084677419354839,992,7.731084809251071,2.3905245553187577,80993,76914,0.27561475409836067,0.45866935483870963,0.7072289156626506,830,0.5445420326223338,797,0.5253012048192771,830,0.33500627352572143,797,8.750885227058534,2.2003170429889054,80993,76914,0.29277108433734944,0.4554579673776662,0.6514018691588785,1070,0.4284313725490196,1020,0.4794392523364486,1070,0.27156862745098037,1020,10.341697697293533,3.560397744351948,80982,76904,0.34859813084112146,0.5715686274509804
48233,Hutchinson County,0.53,0.54,-0.102870813,2508,2250,0.2139,0.2082,0.202374528,11118,8868,-0.0115,-0.0058,0.89,0.34,Texas,21782,0.431548983,1.147736669,1.133963823,1.006357908,1.444825888,1.1444141860000001,1.07901907,0.239767641,0.266274899,0.266274899,0.228725397,0.393977702,0.222458947,0.256924424,2.13938117,1.000826359,0.583050191,22.17427254,8.100000381,12.899999619999999,2.299999952,11.899999619999999,4.400000095,0.899999976,3.5,5.900000095,16.5,4.199999809,5.300000191,74.4,52.70000076,84.90000153,15.30000019,18.5,24.799999239999998,21.40000153,5.320907012,14.57486629,37.36989212,-22.79502487,50193,50114,-79,5.2,8,0.7028985507246377,138,0.5347222222222222,144,0.4782608695652174,138,0.3125,144,10.398318479573419,2.477650370469941,15869,13343,0.2971014492753623,0.4652777777777778,0.4657534246575342,146,0.5786163522012578,159,0.3150684931506849,146,0.3584905660377358,159,26.02187150500564,2.3016568525989887,15870,13344,0.5342465753424658,0.42138364779874216,0.42038216560509556,157,0.49693251533742333,163,0.29936305732484075,157,0.25766871165644173,163,36.00516158488367,2.789255887434565,15870,13344,0.5796178343949044,0.5030674846625767,0.5909090909090909,154,0.47333333333333333,150,0.3961038961038961,154,0.24,150,15.096967539680293,3.1102711133319962,15871,13344,0.40909090909090906,0.5266666666666666
48235,Irion County,0.64,0.64,0.400881057,454,636,0.5124,0.4839,0.416775885,1526,890,-0.0956,-0.0671,NA,0.05,Texas,1631,0.613120794,1.716738224,1.594114065,2.680221796,2.402957439,2.402957439,2.402957439,0.05518087,0.122624159,0.183936238,1.151170395,0.277264327,1.09159397,1.130030304,0,0,0,23.237277980000002,29.299999239999998,8.199999809,3.299999952,7.300000191,4,0.699999988,1.200000048,3.4000000950000002,24.10000038,5.300000191,5.800000191,69,59,91.69999695,15.69999981,17,23.799999239999998,24,4.107909277,74.11830139,65.27830505,8.839996338,65179,64100,-1079,6.9,5961,1,1,1,1,0,1,0,1,14.515059223090555,1.5195179674639085,807,892,0,0,0.5714285714285714,7,0.2857142857142857,7,0.42857142857142855,7,0.14285714285714285,7,11.348191824825014,3.921707427222467,807,892,0.4285714285714286,0.7142857142857143,0.6666666666666666,3,0.6666666666666666,3,0,3,0.6666666666666666,3,11.909075676347337,0.9233728470926895,807,892,0.33333333333333337,0.33333333333333337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48237,Jack County,0.57,0.58,0.492544732,2012,3003,0.4868,0.4728,0.471354575,6371,3368,-0.0154,-0.0014,0.99,0.07,Texas,8866,0.022558087,1.353485227,0.033837132,2.521008492,2.521008492,2.521008492,2.521008492,0.338371307,0.349650353,0.011279044,0.631861854,0.840336144,0.57753888,0.586116174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.5,NA,NA,NA,NA,NA,6.135799736,NA,NA,-17.14713287,NA,NA,2439,3.6,-203,0.8461538461538461,26,0.76,25,0.6538461538461539,26,0.52,25,6.197436852495974,0.9286306226291965,2111,2068,0.15384615384615385,0.24,0.7333333333333333,30,0.5357142857142857,28,0.5333333333333333,30,0.25,28,9.207194861075132,2.5905192860470745,2111,2068,0.2666666666666667,0.4642857142857143,0.5555555555555556,18,0.625,16,0.3333333333333333,18,0.375,16,21.15426229003084,1.7237949642120005,2111,2068,0.4444444444444444,0.375,0.8,10,0.5555555555555556,9,0.6,10,0.4444444444444444,9,3.3711148587680797,1.9735474283726921,2111,2068,0.19999999999999996,0.4444444444444444
48239,Jackson County,0.55,0.55,0.026740433,2169,2227,0.2764,0.2857,0.264803805,8410,6183,-0.0116,-0.0209,0.61,0.21,Texas,14678,0.517781734,1.001498818,1.342144728,1.187477469,1.203401208,1.223461628,1.16948545,0.115819581,0.17032292499999999,0.265703768,0.257117767,0.285432905,0.257117767,0.250846613,7.017304897,0,0.197574615,31.61193657,11.5,10,0.600000024,9,7.099999905,0.600000024,4.5,5.5,18.60000038,3.299999952,3.200000048,64.9,35.59999847,84.09999847,17.299999239999998,17.10000038,24.5,22.5,7.153563201,56.81809998,54.36782074,2.450279236,54698,56601,1903,4.7,368,0.875,144,0.6808510638297872,141,0.5902777777777778,144,0.425531914893617,141,6.974705541573942,1.527270959777384,19528,19347,0.125,0.3191489361702128,0.5637583892617449,149,0.4217687074829932,147,0.37583892617449666,149,0.2108843537414966,147,17.23542351122138,4.857899075905638,19528,19348,0.43624161073825507,0.5782312925170068,0.5481481481481482,135,0.421875,128,0.34074074074074073,135,0.2890625,128,16.405457486231743,5.110913248325414,19528,19348,0.45185185185185184,0.578125,0.622093023255814,172,0.4319526627218935,169,0.37790697674418605,172,0.1834319526627219,169,14.995139475992884,4.375490781412362,19528,19348,0.37790697674418605,0.5680473372781065
48241,Jasper County,0.52,0.52,-0.237321081,5659,4316,0.3348,0.3035,0.289411922,14913,10597,-0.0454,-0.0141,0.36,0.1,Texas,35640,0.165544331,1.307519674,0.47699213,2.075279713,1.900804162,2.146490335,2.207528114,0.321821988,0.322671145,0.129068464,0.369532336,0.401990175,0.353465718,0.346771278,16.56004524,0.291806936,0.614478111,6.515151024,5.699999809,12.5,1.399999976,13.899999619999999,4.099999905,0.400000006,4.300000191,5.400000095,23.60000038,5.199999809,5.400000095,52,17.5,86.80000305,10.600000380000001,16.799999239999998,24.90000153,24.09999847,2.264309675,22.09449959,22.78172874,-0.687229156,47144,44552,-2592,10.3,-250,0.8363636363636363,110,0.7818181818181819,110,0.6545454545454545,110,0.5363636363636364,110,4.832444034457932,0.8236641898284923,14846,25476,0.1636363636363637,0.21818181818181814,0.7827868852459017,244,0.6137184115523465,277,0.5368852459016393,244,0.4223826714801444,277,6.701562298118872,1.5952032859651821,14876,25499,0.21721311475409832,0.3862815884476535,0.6602564102564102,156,0.5953757225433526,173,0.4230769230769231,156,0.2832369942196532,173,12.290565640999922,2.620758690361252,14876,25499,0.33974358974358976,0.4046242774566474,0.7710843373493976,166,0.5950920245398773,163,0.5843373493975904,166,0.4294478527607362,163,5.719565390668756,1.8128831769450238,14883,25505,0.22891566265060237,0.4049079754601227
48243,Jeff Davis County,0.67,0.67,0.457286432,398,580,0.3295,0.397,0.413990007,1401,821,0.0845,0.017,0.28,0.1,Texas,2221,2.566411495,5.177847862,5.087798119,6.456776619,5.695900917,6.563500404,6.563500404,0.71520102,0.855470479,0.900495291,1.173959486,0.677200913,1.173959393,1.173959486,0.540297151,0.315173328,0.810445726,35.88473892,19.60000038,6,1.200000048,6.199999809,0.5,1.799999952,4.099999905,7.300000191,28.5,2.9000000950000002,8,66.3,46.20000076,80.59999847,38.40000153,9.700000763,22.89999962,38.90000153,22.51238227,36.26139832,36.89076233,-0.629364014,53814,50174,-3640,5.1,100,1,44,0.9444444444444444,36,0.8863636363636364,44,0.6944444444444444,36,5.2594698792279235,0.7940433632201374,3025,3334,0,0.05555555555555558,1,25,0.9473684210526315,19,0.84,25,0.47368421052631576,19,4.715162954635111,1.037996816006684,3025,3334,0,0.052631578947368474,0.9743589743589743,39,0.9117647058823529,34,0.8205128205128205,39,0.6176470588235294,34,3.7392602450305543,0.6351142168185648,3025,3334,0.02564102564102566,0.08823529411764708,0.8461538461538461,13,0.8181818181818182,11,0.8461538461538461,13,0.18181818181818182,11,1.4701050962152091,1.2080360430206678,3025,3334,0.15384615384615385,0.18181818181818177
48245,Jefferson County,0.4,0.39,0.444632594,19488,28153,0.1328,0.1707,0.179452203,156883,128730,0.0467,0.0088,0.94,0.37,Texas,252993,0.978683233,2.129307985,2.346705198,2.079475403,2.593481302,2.087108374,2.081466675,0.408658385,0.420565009,0.446257412,0.419138558,0.544385731,0.415628171,0.410011597,33.58037567,0.233603299,3.537647486,18.95823097,1.600000024,11,2.5,11.69999981,5.099999905,1,4.099999905,9.199999809,22.5,5.599999905,4.5,66.1,37.70000076,83.30000305,18.799999239999998,22.10000038,25.799999239999998,19.59999847,11.97266355,35.82056427,35.57314301,0.247421265,43615,44965,1350,6.5,4067,0.5363523057748234,2407,0.31524646541841805,2617,0.3452430411300374,2407,0.1837982422621322,2617,20.600000955961214,7.7250354882809065,212018,205377,0.4636476942251766,0.684753534581582,0.5510376958915714,2361,0.29118925325958117,2531,0.36298178737822956,2361,0.15448439352034768,2531,18.97866668488259,7.931710612388461,212030,205382,0.44896230410842863,0.7088107467404188,0.455181460428509,2287,0.23660714285714285,2240,0.28727590730214253,2287,0.14732142857142858,2240,28.7998549972237,9.21550561487733,212030,205382,0.5448185395714911,0.7633928571428572,0.41499385497746827,2441,0.22583404619332764,2338,0.24539123310118804,2441,0.13259195893926431,2338,35.641891522415634,10.042415864350252,212028,205381,0.5850061450225317,0.7741659538066723
48247,Jim Hogg County,0.6,0.6,0.380165289,605,835,0.2815,0.2699,0.310986965,2685,1850,0.0295,0.0411,0.96,0.05,Texas,5218,NA,0.632426202,NA,NA,NA,NA,NA,NA,0.07665772,NA,0.111496157,NA,0.102455926,0.102455926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,5.730164796,NA,NA,-14.63819885,NA,NA,-3366,17,640,0.9375,32,0.9375,32,0.84375,32,0.90625,32,4.351086329072416,0.7768906414221607,470,457,0.0625,0.0625,1,3,1,3,1,3,0,3,9.297859230848346,1.525118453407331,472,459,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,1,2,0.5,2,0.9795431583071595,0.3094110765006275,474,461,0,0
48249,Jim Wells County,0.5,0.51,0.343622876,4179,5615,0.2279,0.2222,0.250535427,22412,16797,0.0226,0.0283,0.99,0.22,Texas,41486,0.127753943,0.718314588,0.23863472,0.905705035,1.058914542,0.905705094,0.905705094,0.089085221,0.089186713,0.033746324,0.170659891,0.146620438,0.152255385,0.147235976,0.609844267,0.094007619,0.395314068,79.92816925,21.10000038,5.699999809,1.700000048,10,5,0.200000003,3.4000000950000002,7.199999809,23.39999962,6.400000095,4.400000095,53.1,25.39999962,73.40000153,10.69999981,19.700000760000002,23.39999962,19.39999962,5.621173233,14.7013998,30.17324829,-15.47184753,45539,43321,-2218,5.3,-43,0.7338935574229691,357,0.41483516483516486,364,0.484593837535014,357,0.15934065934065933,364,10.142741045777512,3.6043435565508837,26594,24549,0.26610644257703087,0.5851648351648351,0.6666666666666666,282,0.3146067415730337,267,0.48936170212765956,282,0.18352059925093633,267,10.448465474854556,5.394950072422065,26605,24561,0.33333333333333337,0.6853932584269663,0.5525291828793775,257,0.2692307692307692,260,0.33852140077821014,257,0.08076923076923077,260,18.87654122532388,6.755954401430406,26605,24561,0.44747081712062253,0.7307692307692308,0.625,352,0.2415902140672783,327,0.4090909090909091,352,0.1162079510703364,327,13.8332813041136,7.535769587546186,26611,24567,0.375,0.7584097859327217
48251,Johnson County,0.44,0.42,0.440443049,16883,24319,0.3263,0.331,0.327317021,74298,49979,0.001,-0.0037,1,0.35,Texas,157544,4.381633282,3.901767015,9.068577766,6.044899464,6.627378464,6.07956028,6.163223743,0.757048726,0.769943595,1.774742246,1.110407244,1.673977017,1.077641174,1.092932001,2.48755908,0.439877123,0.731224298,19.76273346,4,8,3.700000048,13.19999981,7.800000191,1.200000048,4.699999809,7.300000191,21.10000038,5.5,4.599999905,79.4,51.90000153,83.80000305,17.700000760000002,18.799999239999998,27,20.200000760000002,5.454349145,39.47927856,39.94342041,-0.464141846,57732,59095,1363,4.9,32,0.63021519543258675,2277,0.4022203245089667,2342,0.3891084760649978,2277,0.23612297181895817,2342,14.5686528,4.435196377604199,184041,180710,0.36978480456741325,0.5977796754910333,0.6340252707581228,2216,0.404227212681638,2271,0.3713898916967509,2216,0.22192866578599735,2271,15.44632248090461,4.1935393150229405,184067,180740,0.36597472924187724,0.595772787318362,0.634187316253675,2381,0.4169611307420495,2264,0.3914321713565729,2381,0.2226148409893993,2264,14.813329528168847,3.926632636653637,184067,180740,0.36581268374632503,0.5830388692579505,0.6619452313503305,3177,0.4457236842105263,3040,0.454831602140384,3177,0.2542763157894737,3040,11.713853039835836,3.504419357639584,184070,180739,0.33805476864966955,0.5542763157894737
48253,Jones County,0.54,0.54,0.085492228,3088,3352,0.3596,0.3459,0.418633696,8007,4655,0.059,0.0727,0.45,0.05,Texas,19944,0.401123136,1.32872045,1.027878046,2.917403221,16.72718811,2.854256153,2.803738356,0.145423517,0.130365014,0.120336942,0.573919388,1.094246984,0.561811356,0.561811356,14.39029312,0.160449252,0.315884471,26.84516525,11.19999981,8,1.700000048,9,8.600000381,0.200000003,5.400000095,5.800000191,28.89999962,6.400000095,8.199999809,63.1,31,77.30000305,11,26.40000153,30.09999847,19.89999962,3.168872744,20.46780014,27.4192543,-6.951454163,45413,47007,1594,4.2,-420,0.8333333333333334,42,0.7222222222222222,36,0.47619047619047616,42,0.4722222222222222,36,10.530765986278304,1.1294671545369606,9176,9731,0.16666666666666663,0.2777777777777778,0.85,100,0.7425742574257426,101,0.6,100,0.5742574257425742,101,6.2095006536035955,0.7704366907513467,9175,9730,0.15000000000000002,0.25742574257425743,0.9642857142857143,56,0.9148936170212766,47,0.7857142857142857,56,0.7659574468085106,47,2.1714428456180412,0.7648194992129467,9175,9730,0.0357142857142857,0.08510638297872342,0.9595959595959596,99,0.86,100,0.6060606060606061,99,0.72,100,7.289007018772192,0.7999750522738859,9177,9731,0.04040404040404044,0.14
48255,Karnes County,0.55,0.55,0.211278195,2660,3222,0.3773,0.4015,0.339945136,9478,6256,-0.0374,-0.0616,1,0.06,Texas,14984,0.467164963,1.18125999,0.927656174,2.146291256,1.932573199,2.30940938,2.506868124,0.204036996,0.220234916,0.193539768,0.312167429,0.528158367,0.262504444,0.276693865,9.022957802,0.040042713,0.133475706,52.17565155,14.399999619999999,9.5,1.700000048,13.80000019,6.300000191,0.400000006,3.0999999049999998,4.099999905,21.700000760000002,5.099999905,9.100000381,55,23.700000760000002,76.5,12.30000019,26.39999962,25.5,18.5,7.668179274,45.24356079,39.97414017,5.269420624,39065,46058,6993,4.1,-23,0.813953488372093,43,0.765625,64,0.46511627906976744,43,0.46875,64,11.1149056,1.1204883034565636,3477,3725,0.18604651162790697,0.234375,0.9259259259259259,54,0.65,40,0.7962962962962963,54,0.475,40,3.277093890963637,1.0015843777334363,3477,3725,0.07407407407407407,0.35,0.8933333333333333,75,0.7,60,0.6933333333333334,75,0.6333333333333333,60,3.9303072055256854,0.8222391748003651,3477,3725,0.10666666666666669,0.30000000000000004,0.9333333333333333,30,0.5416666666666666,24,0.7,30,0.5416666666666666,24,5.94760631030296,0.8567027995185015,3474,3722,0.06666666666666665,0.45833333333333337
48257,Kaufman County,0.48,0.46,1.132885751,8639,18426,0.2736,0.3373,0.353971761,52055,33629,0.0804,0.0167,0.67,0.42,Texas,111830,0.580345154,3.579540491,1.384243965,3.424883366,3.538433313,3.442327499,3.510166168,0.716938794,0.716265798,0.282571763,1.103966311,0.731854379,1.064132527,1.065270603,9.949924469,0.455155134,0.998837471,19.16122818,1.299999952,8.600000381,4,12.100000380000001,6,1.399999976,6.099999905,9.600000381,23.5,4.400000095,5,74.8,40.5,84.5,19.39999962,18.5,27.799999239999998,19.10000038,7.945989817,52.16792679,46.35508728,5.812839508,56432,60179,3747,6.5,365,0.6452199200290804,2751,0.43631637578908283,2693,0.45656125045438023,2751,0.27107315261789827,2693,11.619004865734995,4.070373885440667,140394,149269,0.35478007997091965,0.5636836242109171,0.561139896373057,1930,0.3553677932405567,2012,0.38134715025906735,1930,0.21421471172962225,2012,17.354397633153923,8.21360509466254,140316,149224,0.43886010362694305,0.6446322067594433,0.482436882546652,1822,0.29956663055254606,1846,0.3380900109769484,1822,0.14734561213434452,1846,25.94926795673687,12.54510517654011,140316,149224,0.5175631174533479,0.7004333694474539,0.4624929498025945,1773,0.31438721136767317,1689,0.3197969543147208,1773,0.1853167554766134,1689,28.568352731875024,11.277575559413666,140298,149202,0.5375070501974055,0.6856127886323269
48259,Kendall County,0.52,0.51,1.760535251,5007,13822,0.3857,0.4733,0.45374565,30462,16640,0.068,-0.0196,0.89,0.7,Texas,39010,0.543450415,8.846449852,1.025378108,3.463893414,4.096321106,3.463893414,3.472280502,1.897858381,1.886695743,0.223019734,2.288942039,0.7104882,2.18579229,2.193160169,0.689566791,0.048705462,0.771597028,22.38400459,3.4000000950000002,5.800000191,3.200000048,11.100000380000001,5.099999905,0.800000012,9.100000381,13.100000380000001,21.10000038,5.699999809,4.599999905,82.6,60.5,93,39.29999924,13.80000019,26.60000038,25.700000760000002,5.665213987,76.03912354,76.60460663,-0.565483093,71677,76350,4673,4.4,1937,0.38958180484225974,1363,0.24601063829787234,1504,0.2384446074834923,1363,0.14893617021276595,1504,44.0492052440142,51.27471862102496,120418,113394,0.6104181951577403,0.7539893617021276,0.3238512035010941,914,0.12817904374364192,983,0.18161925601750548,914,0.07934893184130214,983,53.10807642358272,72.95966228382409,120683,113587,0.6761487964989059,0.8718209562563581,0.22528735632183908,1305,0.09743954480796586,1406,0.16015325670498085,1305,0.0689900426742532,1406,81.62609358691506,92.46935179769261,120683,113587,0.774712643678161,0.9025604551920341,0.330550918196995,1198,0.20650406504065041,1230,0.2621035058430718,1198,0.13414634146341464,1230,86.50149055785923,88.39047246819969,120786,113668,0.669449081803005,0.7934959349593496
48261,Kenedy County,0.7,0.71,0.066666667,60,64,0.1739,0.1639,0.090651558,706,642,-0.0832,-0.0732,0.07,0.01,Texas,558,0.537634432,0.71684587,0.71684587,1.373626351,4.984050751,1.373626351,1.373626351,0.358422935,0.179211468,0.179211468,0.549450563,0.292397648,0.549450563,0.549450563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,NA,NA,NA,NA,NA,29.39068079,NA,NA,NA,NA,NA,800,0,-578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48263,Kent County,0.67,0.68,-0.075601375,291,269,0.4747,0.458,0.460616438,584,315,-0.0141,0.0026,0.79,0.17,Texas,667,5.697151661,1.199400306,17.39130402,0.931460023,1.281438112,0.954746544,0.94698441,0.45886147,0.299850076,2.84857583,0.155243336,0.651888907,0.147481181,0.139719015,0.4497751,0.4497751,0,17.39130402,19.39999962,9.699999809,1.299999952,9.699999809,2.799999952,0.300000012,6.599999905,2.799999952,29.799999239999998,3.4000000950000002,12.19999981,62.2,40.40000153,78.30000305,23.89999962,13.899999619999999,19.10000038,33.40000153,0.599700166,45.19260025,39.83797455,5.354625702,49000,50625,1625,1.6,-148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,4,0,4,0,4,41.23515316235949,39.7293103937205,180,164,1,1,0.8333333333333334,6,0.8,5,0.8333333333333334,6,0.8,5,0.5397454339956999,0.19182033925637468,180,164,0.16666666666666663,0.19999999999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48265,Kerr County,0.51,0.51,0.493644329,8103,12103,0.3318,0.3615,0.386331716,31328,19225,0.0545,0.0248,0.9,0.39,Texas,50505,0.489060491,5.759825706,0.995940983,4.760370255,4.776075363,4.623439312,4.607329845,1.368709207,1.36026144,0.267300278,1.645962708,1.241272449,1.595353149,1.601104252,1.46916151,0.295020282,0.885060906,25.6727066,3.799999952,10.5,1.299999952,11.899999619999999,3.299999952,1.5,6,8.600000381,22.700000760000002,8.5,4.099999905,74.9,49.59999847,86.59999847,26.200000760000002,15.79999924,21,28.60000038,7.027027011,46.07640076,55.13027954,-9.053878784,39824,44261,4437,6,1477,0.5730129390018485,541,0.32098765432098764,567,0.36414048059149723,541,0.1746031746031746,567,18.968470565558793,6.721779338512185,57782,50935,0.42698706099815154,0.6790123456790124,0.546191247974068,617,0.369969040247678,646,0.3581847649918963,617,0.21517027863777088,646,19.775982638615517,6.115441019097932,57757,50913,0.45380875202593196,0.6300309597523219,0.5457142857142857,700,0.34770114942528735,696,0.3314285714285714,700,0.1910919540229885,696,19.89737320207306,5.914779724998423,57757,50913,0.4542857142857143,0.6522988505747127,0.4164305949008499,706,0.26551226551226553,693,0.2535410764872521,706,0.1471861471861472,693,34.902946674123534,10.499123220062437,57739,50899,0.5835694050991501,0.7344877344877345
48267,Kimble County,0.61,0.61,0.208530806,1266,1530,0.429,0.476,0.508305648,3010,1480,0.0793,0.0323,0.58,0.19,Texas,4453,0.224567711,1.818998456,1.392319798,3.967254162,NA,3.9672544,3.9672544,0.303166419,0.269481242,0.291938007,0.998220965,7.758544445,0.998220965,0.919154007,0.022456771,0.247024491,0,22.6139679,9,9.300000191,2.299999952,14.399999619999999,6.699999809,1.5,2.5999999049999998,4,20.299999239999998,8.100000381,4.5,61.8,30.10000038,83.09999847,17,10.80000019,21,35.29999924,4.738378525,32.54140091,11.70830154,20.83309937,41431,41263,-168,6.4,928,0.8148148148148148,27,0.4074074074074074,27,0.5555555555555556,27,0.2962962962962963,27,6.866264402373544,4.1030675563639285,1950,2061,0.18518518518518523,0.5925925925925926,0.9642857142857143,28,0.2857142857142857,28,0.7142857142857143,28,0.21428571428571427,28,4.404554468766907,4.879950705167798,1950,2061,0.0357142857142857,0.7142857142857143,0.8888888888888888,27,0.391304347826087,23,0.6666666666666666,27,0.34782608695652173,23,5.376038420101518,14.614044167458612,1950,2061,0.11111111111111116,0.6086956521739131,0.8787878787878788,33,0.26666666666666666,30,0.5757575757575758,33,0.26666666666666666,30,8.879405309464707,9.833788982832585,1951,2062,0.12121212121212122,0.7333333333333334
48269,King County,0.71,0.72,0.23,100,123,0.3846,0.362,0.50617284,243,120,0.1216,0.1442,0.44,0.11,Texas,274,1.094890475,2.189780951,7.664233685,1.736613631,1.978898287,1.664254665,1.664254665,0.364963502,0.364963502,1.824817538,0.506512308,0.698021889,0.506512308,0.506512308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.09999847,NA,NA,NA,NA,NA,15.32846689,NA,NA,NA,NA,NA,-119,6,-122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,4,0.25,4,0,4,0,4,22.16938959825132,3.0118971585480696,199,197,0.25,0.75,0.8571428571428571,7,0.7142857142857143,7,0.8571428571428571,7,0.42857142857142855,7,8.839005870743296,1.87232243363594,199,197,0.1428571428571429,0.2857142857142857,0.875,8,0.75,8,0.875,8,0.5,8,7.085138219786632,0.9586030917863312,199,197,0.125,0.25
48271,Kinney County,0.63,0.63,0.513812155,362,548,0.3396,0.3511,0.372789116,1470,922,0.0332,0.0217,0.77,0.06,Texas,3578,0.391280055,0.978200138,0.838457227,1.165181637,1.165181637,1.130911589,1.165181637,0.097820021,0.139742881,0.083845727,0.134084211,0.102810144,0.160901051,0.134084211,0.083845727,0,0,62.52096176,7.400000095,15.100000380000001,0,3.700000048,14.399999619999999,0.699999988,1.799999952,2,24.299999239999998,5.5,18.39999962,54.7,43.59999847,67.19999695,13.19999981,17.5,26.89999962,25.19999886,17.80324131,20.72470093,3.248497009,17.47620392,33870,34398,528,8.1,-116,0.5555555555555556,9,0.75,8,0.4444444444444444,9,0.375,8,16.6526976,1.3817395950015456,1547,1738,0.4444444444444444,0.25,0.5714285714285714,7,0.5,6,0.2857142857142857,7,0.16666666666666666,6,14.7492316103396,2.1083283077521706,1547,1738,0.4285714285714286,0.5,0.7647058823529411,17,0.75,20,0.6470588235294118,17,0.65,20,3.4071631792169725,0.6270150589618775,1547,1738,0.23529411764705888,0.25,1,16,1,16,0.6875,16,0.75,16,6.114319852042397,0.8176372660366374,1547,1738,0,0
