state,county_name,frac_under_25mbpsDL,samples,UL_3_state,UL_3_county_name,frac_under_3mbpsUL,UL_3_samples,DL_10_state,DL_10_county_name,frac_under_10mbpsDL,DL_10_samples,UL_1_state,UL_1_county_name,frac_under_1mbpsUL,UL_1_samples,DLmed_state,DLmed_county_name,DLmbps,ULmed_state,ULmed_county_name,ULmbps,ul_sample_size,ul_sample_state,ul_sample_county_name,dl_sample_size,dl_sample_state,dl_sample_county_name
TN,Jefferson,0.83483483483483478,333,TN,Jefferson,0.60443037974683544,316,TN,Jefferson,0.59459459459459463,333,TN,Jefferson,0.35759493670886078,316,TN,Jefferson,6.4719966994239675,TN,Jefferson,2.1061614131901303,37925,TN,Jefferson,64016,TN,Jefferson
TN,Lincoln,0.90714285714285714,280,TN,Lincoln,0.78816199376947038,321,TN,Lincoln,0.7142857142857143,280,TN,Lincoln,0.50778816199376942,321,TN,Lincoln,4.2008575999999991,TN,Lincoln,0.95292099381290529,20988,TN,Lincoln,25096,TN,Lincoln
TN,Fentress,0.64583333333333337,144,TN,Fentress,0.48120300751879697,133,TN,Fentress,0.47916666666666669,144,TN,Fentress,0.24812030075187969,133,TN,Fentress,11.300127478643441,TN,Fentress,5.1245278471852478,10298,TN,Fentress,11636,TN,Fentress
TN,Trousdale,0.44,25,TN,Trousdale,0.14285714285714285,28,TN,Trousdale,0.24,25,TN,Trousdale,0.071428571428571425,28,TN,Trousdale,40.859793836432964,TN,Trousdale,10.812939603854586,1813,TN,Trousdale,1639,TN,Trousdale
TN,Johnson,0.71264367816091956,87,TN,Johnson,0.46601941747572817,103,TN,Johnson,0.57471264367816088,87,TN,Johnson,0.3300970873786408,103,TN,Johnson,7.1284922705995575,TN,Johnson,3.4546656308018666,10609,TN,Johnson,10107,TN,Johnson
TN,Gibson,0.48029556650246308,406,TN,Gibson,0.22141119221411193,411,TN,Gibson,0.270935960591133,406,TN,Gibson,0.15328467153284672,411,TN,Gibson,25.364187687125273,TN,Gibson,6.6556408128784756,40306,TN,Gibson,45475,TN,Gibson
TN,Lewis,0.696078431372549,102,TN,Lewis,0.44117647058823528,102,TN,Lewis,0.51960784313725494,102,TN,Lewis,0.12745098039215685,102,TN,Lewis,7.6295531130670966,TN,Lewis,5.7557230200483431,9258,TN,Lewis,9322,TN,Lewis
TN,Clay,0.68,25,TN,Clay,0.40740740740740738,27,TN,Clay,0.44,25,TN,Clay,0.14814814814814814,27,TN,Clay,11.436031999999999,TN,Clay,6.2681582201176314,1723,TN,Clay,1206,TN,Clay
TN,Hawkins,0.5786516853932584,356,TN,Hawkins,0.30232558139534882,387,TN,Hawkins,0.40730337078651685,356,TN,Hawkins,0.20155038759689922,387,TN,Hawkins,17.172875501657209,TN,Hawkins,7.1696755379984465,15507,TN,Hawkins,20154,TN,Hawkins
TN,Henderson,0.60897435897435892,156,TN,Henderson,0.33112582781456956,151,TN,Henderson,0.41666666666666669,156,TN,Henderson,0.17218543046357615,151,TN,Henderson,16.01592361181768,TN,Henderson,5.4436090620945148,12014,TN,Henderson,14401,TN,Henderson
TN,Carroll,0.63291139240506333,79,TN,Carroll,0.41379310344827586,87,TN,Carroll,0.41772151898734178,79,TN,Carroll,0.26436781609195403,87,TN,Carroll,13.221592796590061,TN,Carroll,3.6426535234353592,13824,TN,Carroll,12955,TN,Carroll
TN,Montgomery,0.42409442409442411,2457,TN,Montgomery,0.18880623450230252,2823,TN,Montgomery,0.24257224257224258,2457,TN,Montgomery,0.11193765497697485,2823,TN,Montgomery,33.502958886103947,TN,Montgomery,11.146061966215816,235294,TN,Montgomery,245139,TN,Montgomery
