state,county_name,frac_under_25mbpsDL,samples,UL_3_state,UL_3_county_name,frac_under_3mbpsUL,UL_3_samples,DL_10_state,DL_10_county_name,frac_under_10mbpsDL,DL_10_samples,UL_1_state,UL_1_county_name,frac_under_1mbpsUL,UL_1_samples,DLmed_state,DLmed_county_name,DLmbps,ULmed_state,ULmed_county_name,ULmbps,ul_sample_size,ul_sample_state,ul_sample_county_name,dl_sample_size,dl_sample_state,dl_sample_county_name
KS,Monterey,0.66090025331803326,46187,KS,Monterey,0.39018849878452155,50186,KS,Monterey,0.44971528785155995,46187,KS,Monterey,0.19320129119674809,50186,KS,Monterey,11.394000877277914,KS,Monterey,4.6885910708497542,3826741,KS,Monterey,3715240,KS,Monterey
KS,Vance,0.66090025331803326,46187,KS,Vance,0.39018849878452155,50186,KS,Vance,0.44971528785155995,46187,KS,Vance,0.19320129119674809,50186,KS,Vance,11.394000877277914,KS,Vance,4.685379314864079,3826741,KS,Vance,3715240,KS,Vance
KS,Curry,0.66090025331803326,46187,KS,Curry,0.39018849878452155,50186,KS,Curry,0.44971528785155995,46187,KS,Curry,0.19320129119674809,50186,KS,Curry,11.394000877277914,KS,Curry,4.6885910708497542,7653482,KS,Curry,7430480,KS,Curry
KS,Dickens,0.66090025331803326,46187,KS,Dickens,0.39018849878452155,50186,KS,Dickens,0.44971528785155995,46187,KS,Dickens,0.19320129119674809,50186,KS,Dickens,11.394000877277914,KS,Dickens,4.6884593140334223,3826741,KS,Dickens,3715240,KS,Dickens
KS,Harney,0.66090025331803326,46187,KS,Harney,0.39018849878452155,50186,KS,Harney,0.44971528785155995,46187,KS,Harney,0.19320129119674809,50186,KS,Harney,11.394000877277914,KS,Harney,4.6886131014566566,3826741,KS,Harney,3715240,KS,Harney
KS,Val Verde,0.66090025331803326,46187,KS,Val Verde,0.39018849878452155,50186,KS,Val Verde,0.44971528785155995,46187,KS,Val Verde,0.19320129119674809,50186,KS,Val Verde,11.394000877277914,KS,Val Verde,4.6886131014566566,3826741,KS,Val Verde,3715240,KS,Val Verde
KS,Grayson,0.66090025331803326,46187,KS,Grayson,0.39018849878452155,50186,KS,Grayson,0.44971528785155995,46187,KS,Grayson,0.19320129119674809,50186,KS,Grayson,11.394000877277914,KS,Grayson,4.6927129616145153,11480223,KS,Grayson,11145720,KS,Grayson
KS,Calumet,0.66090025331803326,46187,KS,Calumet,0.39018849878452155,50186,KS,Calumet,0.44971528785155995,46187,KS,Calumet,0.19320129119674809,50186,KS,Calumet,11.394000877277914,KS,Calumet,4.6874255206432833,3826741,KS,Calumet,3715240,KS,Calumet
KS,Kanawha,0.66090025331803326,46187,KS,Kanawha,0.39018849878452155,50186,KS,Kanawha,0.44971528785155995,46187,KS,Kanawha,0.19320129119674809,50186,KS,Kanawha,11.394000877277914,KS,Kanawha,4.6919421317669885,3826741,KS,Kanawha,3715240,KS,Kanawha
KS,Wibaux,0.66090025331803326,46187,KS,Wibaux,0.39018849878452155,50186,KS,Wibaux,0.44971528785155995,46187,KS,Wibaux,0.19320129119674809,50186,KS,Wibaux,11.394000877277914,KS,Wibaux,4.6886131014566566,3826741,KS,Wibaux,3715240,KS,Wibaux
KS,Cherokee,0.66090025331803326,46187,KS,Cherokee,0.39018849878452155,50186,KS,Cherokee,0.44971528785155995,46187,KS,Cherokee,0.19320129119674809,50186,KS,Cherokee,11.394000877277914,KS,Cherokee,4.6890997387655435,30613928,KS,Cherokee,29721920,KS,Cherokee
KS,Nicollet,0.66090025331803326,46187,KS,Nicollet,0.39018849878452155,50186,KS,Nicollet,0.44971528785155995,46187,KS,Nicollet,0.19320129119674809,50186,KS,Nicollet,11.394000877277914,KS,Nicollet,4.6886131014566566,3826741,KS,Nicollet,3715240,KS,Nicollet
KS,Boise,0.66090025331803326,46187,KS,Boise,0.39018849878452155,50186,KS,Boise,0.44971528785155995,46187,KS,Boise,0.19320129119674809,50186,KS,Boise,11.394000877277914,KS,Boise,4.6887175719918623,3826741,KS,Boise,3715240,KS,Boise
KS,Shawano,0.66090025331803326,46187,KS,Shawano,0.39018849878452155,50186,KS,Shawano,0.44971528785155995,46187,KS,Shawano,0.19320129119674809,50186,KS,Shawano,11.394000877277914,KS,Shawano,4.6878079458408379,3826741,KS,Shawano,3715240,KS,Shawano
KS,Fauquier,0.66090025331803326,46187,KS,Fauquier,0.39018849878452155,50186,KS,Fauquier,0.44971528785155995,46187,KS,Fauquier,0.19320129119674809,50186,KS,Fauquier,11.394000877277914,KS,Fauquier,4.6886131014566566,3826741,KS,Fauquier,3715240,KS,Fauquier
KS,Bristol Bay,0.66090025331803326,46187,KS,Bristol Bay,0.39018849878452155,50186,KS,Bristol Bay,0.44971528785155995,46187,KS,Bristol Bay,0.19320129119674809,50186,KS,Bristol Bay,11.394000877277914,KS,Bristol Bay,4.6927880638534472,3826741,KS,Bristol Bay,3715240,KS,Bristol Bay
KS,Dixie,0.66090025331803326,46187,KS,Dixie,0.39018849878452155,50186,KS,Dixie,0.44971528785155995,46187,KS,Dixie,0.19320129119674809,50186,KS,Dixie,11.394000877277914,KS,Dixie,4.6885910708497542,3826741,KS,Dixie,3715240,KS,Dixie
KS,Perquimans,0.66090025331803326,46187,KS,Perquimans,0.39018849878452155,50186,KS,Perquimans,0.44971528785155995,46187,KS,Perquimans,0.19320129119674809,50186,KS,Perquimans,11.394000877277914,KS,Perquimans,4.6886131014566566,3826741,KS,Perquimans,3715240,KS,Perquimans
KS,Coamo,0.66090025331803326,46187,KS,Coamo,0.39018849878452155,50186,KS,Coamo,0.44971528785155995,46187,KS,Coamo,0.19320129119674809,50186,KS,Coamo,11.394000877277914,KS,Coamo,4.6886131014566566,3826741,KS,Coamo,3715240,KS,Coamo
KS,Johnston,0.66090025331803326,46187,KS,Johnston,0.39018849878452155,50186,KS,Johnston,0.44971528785155995,46187,KS,Johnston,0.19320129119674809,50186,KS,Johnston,11.394000877277914,KS,Johnston,4.6879586675150549,7653482,KS,Johnston,7430480,KS,Johnston
KS,Washtenaw,0.66090025331803326,46187,KS,Washtenaw,0.39018849878452155,50186,KS,Washtenaw,0.44971528785155995,46187,KS,Washtenaw,0.19320129119674809,50186,KS,Washtenaw,11.394000877277914,KS,Washtenaw,4.6879586675150549,3826741,KS,Washtenaw,3715240,KS,Washtenaw
KS,Prince of Wales-Hyder,0.66090025331803326,46187,KS,Prince of Wales-Hyder,0.39018849878452155,50186,KS,Prince of Wales-Hyder,0.44971528785155995,46187,KS,Prince of Wales-Hyder,0.19320129119674809,50186,KS,Prince of Wales-Hyder,11.394000877277914,KS,Prince of Wales-Hyder,4.6871436397855586,3826741,KS,Prince of Wales-Hyder,3715240,KS,Prince of Wales-Hyder
KS,Parmer,0.66090025331803326,46187,KS,Parmer,0.39018849878452155,50186,KS,Parmer,0.44971528785155995,46187,KS,Parmer,0.19320129119674809,50186,KS,Parmer,11.394000877277914,KS,Parmer,4.6884593140334223,3826741,KS,Parmer,3715240,KS,Parmer
KS,Cochise,0.66090025331803326,46187,KS,Cochise,0.39018849878452155,50186,KS,Cochise,0.44971528785155995,46187,KS,Cochise,0.19320129119674809,50186,KS,Cochise,11.394000877277914,KS,Cochise,4.6927129616145153,3826741,KS,Cochise,3715240,KS,Cochise
KS,Rappahannock,0.66090025331803326,46187,KS,Rappahannock,0.39018849878452155,50186,KS,Rappahannock,0.44971528785155995,46187,KS,Rappahannock,0.19320129119674809,50186,KS,Rappahannock,11.394000877277914,KS,Rappahannock,4.6884593140334223,3826741,KS,Rappahannock,3715240,KS,Rappahannock
KS,Humacao,0.66090025331803326,46187,KS,Humacao,0.39018849878452155,50186,KS,Humacao,0.44971528785155995,46187,KS,Humacao,0.19320129119674809,50186,KS,Humacao,11.394000877277914,KS,Humacao,4.6874255206432833,3826741,KS,Humacao,3715240,KS,Humacao
KS,Dillingham,0.66090025331803326,46187,KS,Dillingham,0.39018849878452155,50186,KS,Dillingham,0.44971528785155995,46187,KS,Dillingham,0.19320129119674809,50186,KS,Dillingham,11.394000877277914,KS,Dillingham,4.6878079458408379,3826741,KS,Dillingham,3715240,KS,Dillingham
KS,Watonwan,0.66090025331803326,46187,KS,Watonwan,0.39018849878452155,50186,KS,Watonwan,0.44971528785155995,46187,KS,Watonwan,0.19320129119674809,50186,KS,Watonwan,11.394000877277914,KS,Watonwan,4.6880806163436253,3826741,KS,Watonwan,3715240,KS,Watonwan
KS,Rockbridge,0.66090025331803326,46187,KS,Rockbridge,0.39018849878452155,50186,KS,Rockbridge,0.44971528785155995,46187,KS,Rockbridge,0.19320129119674809,50186,KS,Rockbridge,11.394000877277914,KS,Rockbridge,4.6886131014566566,3826741,KS,Rockbridge,3715240,KS,Rockbridge
KS,Greensville,0.66090025331803326,46187,KS,Greensville,0.39018849878452155,50186,KS,Greensville,0.44971528785155995,46187,KS,Greensville,0.19320129119674809,50186,KS,Greensville,11.394000877277914,KS,Greensville,4.69451812782654,3826741,KS,Greensville,3715240,KS,Greensville
KS,Laurel,0.66090025331803326,46187,KS,Laurel,0.39018849878452155,50186,KS,Laurel,0.44971528785155995,46187,KS,Laurel,0.19320129119674809,50186,KS,Laurel,11.394000877277914,KS,Laurel,4.6890997387655435,3826741,KS,Laurel,3715240,KS,Laurel
KS,Harmon,0.66090025331803326,46187,KS,Harmon,0.39018849878452155,50186,KS,Harmon,0.44971528785155995,46187,KS,Harmon,0.19320129119674809,50186,KS,Harmon,11.394000877277914,KS,Harmon,4.687390360655435,3826741,KS,Harmon,3715240,KS,Harmon
KS,Santa Fe,0.66090025331803326,46187,KS,Santa Fe,0.39018849878452155,50186,KS,Santa Fe,0.44971528785155995,46187,KS,Santa Fe,0.19320129119674809,50186,KS,Santa Fe,11.394000877277914,KS,Santa Fe,4.6887175719918623,3826741,KS,Santa Fe,3715240,KS,Santa Fe
KS,Barber,0.66090025331803326,46187,KS,Barber,0.39018849878452155,50186,KS,Barber,0.44971528785155995,46187,KS,Barber,0.19320129119674809,50186,KS,Barber,11.394000877277914,KS,Barber,4.692427219337004,3826741,KS,Barber,3715240,KS,Barber
KS,Radford,0.66090025331803326,46187,KS,Radford,0.39018849878452155,50186,KS,Radford,0.44971528785155995,46187,KS,Radford,0.19320129119674809,50186,KS,Radford,11.394000877277914,KS,Radford,4.6880806163436253,3826741,KS,Radford,3715240,KS,Radford
KS,King and Queen,0.66090025331803326,46187,KS,King and Queen,0.39018849878452155,50186,KS,King and Queen,0.44971528785155995,46187,KS,King and Queen,0.19320129119674809,50186,KS,King and Queen,11.394000877277914,KS,King and Queen,4.6867891709747216,3826741,KS,King and Queen,3715240,KS,King and Queen
KS,Silver Bow,0.66090025331803326,46187,KS,Silver Bow,0.39018849878452155,50186,KS,Silver Bow,0.44971528785155995,46187,KS,Silver Bow,0.19320129119674809,50186,KS,Silver Bow,11.394000877277914,KS,Silver Bow,4.6887175719918623,3826741,KS,Silver Bow,3715240,KS,Silver Bow
