cbsa,city, population ,venturedensitymay18,venturedensitynov18,venturedensityfeb19,venturedensitymay19,venturedensitysep19,venturedensityoct19,venturedensitynov19,venturedensitydec19,highlyactive_vdmay18,highlyactive_vdnov18,highlyactive_vdfeb19,highlyactive_vdmay19,highlyactive_vdsep19,highlyactive_vdoct19,highlyactive_vdnov19,highlyactive_vddec19,age18to24,age25to44,age45to54,age55to64,age65to74,age75over,pctpoverty,pctblack,pctasian,pctnatandpacific,pcthispanic,pctforeignborn,pctagriculture,pctconstruction,pctmanufacturing,pctwholesale,pctretail,pcttransportation,pctinformation_technology,pctfinance,pctprofessional,pcteducation,pctentertainment,pctpublic,pctbroadband,pctbroadband_poorpeople,pcths,pctcollege,prosperityindex2016,prosperityindex2007,change_prosperity,medinc2016,medinc2017,change_medianincome,smallbusiness_per_100
43620,"Sioux Falls, SD Metro Area"," 250,564 ",5.611141682,5.841932297,5.4878335,5.522572517,15.12674713,5.480948262,15.29741859,15.33031082,0.998669922,1.166110395,1.116344571,1.14357245,1.236900967,1.131679826,1.20462859,1.177631505,8.7,28.6,12.5,12,7.1,5.2,9.2,3.8,1.6,1.899999976,4,5.140403271,2.079244137,7.423304558,9.700263977,3.441681147,12.31801224,3.962211132,2.108721733,11.39486217,7.65121603,24.95668221,7.77200222,2.97075963,80.47717285,50.5,26.6,22.7,79.37980067,82.54832767,-3.168526998,59621,62047,2426,9.848705323
43660,"Snyder, TX Micro Area"," 17,346 ",1.005403996,1.127476811,1.017971635,1.038917542,1.038917542,1.059863421,1.047295809,1.051485062,0.180134892,0.205269975,0.175945714,0.192702442,0.192702445,0.163378157,0.171756523,0.167567341,10.4,26.4,12.1,11.4,7.8,6.8,12.8,4.5,0.2,0.600000024,39.7,4.12198782,23.22799683,7.634377003,2.362669706,2.037802696,15.97755432,6.334908485,0.679267585,3.927938461,2.849970579,18.82752419,8.431777954,3.352037907,72.85028839,40.40000153,32.1,11.2,20.0403278,33.6446966,-13.60436848,55661,54565,-1096,6.438774909
43700,"Somerset, KY Micro Area"," 63,974 ",1.505632639,1.474256396,1.551339388,1.561197758,1.590772629,1.580914299,1.613177896,1.615866542,0.308296204,0.319050734,0.344144613,0.361172616,0.347729446,0.336974936,0.335182506,0.342352199,7.7,24,14.1,13.9,10.6,7.4,25.2,1,0.7,0.200000003,2.4,1.877325177,2.049903631,7.264923096,13.51091099,2.459082127,12.98940945,4.099807262,1.47224009,4.496951103,7.385269642,24.70715714,8.753209114,4.420731544,64.94769287,44.20000076,38.7,9.1,17.19887646,19.27362561,-2.074749088,34673,35022,349,6.129469505
43740,"Somerset, PA Micro Area"," 75,619 ",1.937086582,1.808852196,1.985382199,2.078707933,2.045307159,2.091093987,2.025659561,2.030571461,0.510641634,0.528886874,0.53637737,0.554060161,0.596302329,0.582928937,0.558972033,0.559954392,7.3,23.3,14.4,15.7,11.2,9.8,12.7,2.8,0.4,0.100000001,1.4,0.88602072,4.04123354,7.592896461,13.09067726,2.593808889,11.04421329,7.267530441,0.863589346,4.524721622,6.84789896,23.09493446,8.669342995,4.722374439,67.73180389,37.70000076,49.9,10.3,41.29512397,53.00567121,-11.85949607,45424,46132,708,7.427774668
43760,"Sonora, CA Micro Area"," 53,899 ",3.705476999,3.733800411,3.85036993,3.680278301,3.728100777,3.663898839,3.701651096,3.697872639,0.595950544,0.618629422,0.636268556,0.647607982,0.659974571,0.588390928,0.61589228,0.620930269,7.3,21.9,12.6,17.3,14.1,10,13.6,1.8,1.1,2,11.8,4.634593964,3.043968439,8.372138977,4.867408276,0.980344117,10.66124249,5.940885067,1.362678289,3.960590124,9.34758091,21.32248497,14.81790066,7.881966591,75.91503143,52.29999924,29.2,13.1,35.70146146,27.30953271,8.491241867,50731,54325,3594,7.050806712
43780,"South Bend-Mishawaka, IN-MI Metro Area"," 320,010 ",2.960620165,2.917084455,3.089757442,3.096988201,3.072132826,3.115095349,3.085464239,3.079137564,0.652634442,0.730749995,0.735947073,0.745663285,0.802604854,0.755922497,0.773908105,0.780686876,10.6,24.2,12.8,13.3,8.7,6.7,16.5,11.7,1.9,0.600000024,7.6,5.512952805,0.684922338,4.666201115,19.39404488,2.938451052,10.85266113,4.171982765,1.648514032,4.735364914,7.611367226,27.20484543,8.634721756,2.882717133,73.58625793,44.40000153,31.3,16.5,43.19582905,39.58988179,3.605947294,46489,48681,2192,6.262547577
43900,"Spartanburg, SC Metro Area"," 325,504 ",3.528978109,3.462804794,3.681993961,3.692675829,3.704158783,3.689471279,3.69053936,3.67585206,0.683096945,0.715409225,0.734636307,0.747721434,0.78964727,0.735704503,0.739977183,0.74852258,9.4,24.9,13.9,12.9,9.4,6.3,15.9,21.4,2.1,0.200000003,6,5.781188488,0.443683445,5.460771561,21.50743675,3.173729658,12.60455132,4.765690327,1.955468535,4.235716343,8.654205322,20.67374611,8.336900711,2.872731447,72.52855682,44.70000076,30,14.5,49.30769564,39.52329688,9.815474714,44017,46431,2414,6.524183921
43940,"Spearfish, SD Micro Area"," 25,018 ",6.074793816,6.067196846,6.395759583,6.428150654,6.560659409,6.616607878,6.790341377,6.778563023,1.525323868,1.616607806,1.604829192,1.631330967,1.616607793,1.613663134,1.622497104,1.637220196,13,22,11.7,16,11,8,12.4,1,0.9,2.599999905,3.2,2.901910543,7.721741676,9.091605186,3.956531763,1.362210155,9.474247932,2.98461771,1.79077065,4.293257713,7.553378582,23.80806541,18.61942291,3.795821428,79.16896057,59.29999924,31.5,20.6,68.19479027,68.94763129,-0.690258137,48220,49275,1055,12.73851555
43980,"Spencer, IA Micro Area"," 16,387 ",2.991656303,3.120141745,3.18620038,3.346158743,3.341835737,3.359128586,3.337512255,3.341835499,0.644157171,0.618217962,0.626864374,0.6528036,0.648480374,0.635510774,0.631187577,0.65280362,7.2,22.5,12.6,14.8,9.8,10.1,11.8,0.5,0.5,0,3.3,1.714773893,9.179095268,5.117012024,13.13204765,5.032133102,14.6113739,6.014308453,3.62556076,4.631987572,4.062083244,24.29974556,5.153388977,1.588456392,76.30782318,49.29999924,35.2,16.8,58.15191454,65.66080704,-7.30326417,48888,48978,90,11.2835598
44020,"Spirit Lake, IA Micro Area"," 17,000 ",4.323308468,4.688001633,4.772524357,4.912705421,4.976424217,5.030585087,5.065629959,5.065629959,1.003568172,1.048171372,1.041799426,1.092774272,1.13419136,1.118261751,1.140563283,1.153307036,6.6,20.5,12.7,16.8,13,11.3,8.1,0.5,0.4,0.300000012,1.9,1.011764765,3.911953688,9.632777214,18.90596008,2.647924185,11.70317078,4.238858223,1.372997761,3.628636837,6.450910091,21.45581436,8.59758091,3.813882589,78.31819916,51.09999847,28.6,20.4,61.27222453,69.71956212,-8.337397838,57914,59889,1975,12.87434777
44060,"Spokane-Spokane Valley, WA Metro Area"," 547,688 ",3.836278439,3.823588133,3.910524368,3.879384279,3.916856289,3.929986809,3.950014591,3.907629728,0.810361564,0.865860158,0.891815782,0.888067424,0.944001414,0.896717474,0.909401476,0.916753989,9.7,25.7,12.8,13.7,9.4,6.3,15.3,1.6,2.1,2.099999905,5.2,5.183425426,1.565096259,6.044751167,8.450942039,3.269550323,12.57230759,4.944730759,1.549016476,6.765454292,9.050016403,26.09167099,9.573638916,5.237052917,80.98007965,59.40000153,25.6,17.7,56.89141091,51.84015314,5.076657457,49929,51709,1780,7.771933057
44100,"Springfield, IL Metro Area"," 210,550 ",5.855597973,5.310146809,4.974149704,5.31332159,4.952811718,5.291366609,4.957953453,4.952554226,0.480101794,0.456713286,0.432422966,0.473124653,0.458903098,0.461872843,0.438336004,0.446048658,8.3,24.9,13.7,14.1,9.3,7,15.4,12,1.8,0.200000003,2.2,2.921871185,1.53978014,4.795681,5.106001377,2.430350304,11.09764767,4.342514992,1.439295411,8.013161659,8.344169617,26.45899773,8.498837471,13.08566856,78.60701752,54.79999924,28.1,21.2,52.27658315,61.09323113,-8.87067148,56947,58956,2009,7.519518061
44140,"Springfield, MA Metro Area"," 630,385 ",3.035900831,2.995736599,3.149889231,3.20688343,3.196815491,3.18086439,3.210895061,3.212922573,0.720650494,0.740925124,0.754779458,0.772350788,0.794980023,0.767169516,0.768623408,0.777296349,14,23.3,13.4,13.4,8.8,6.8,16.4,7.3,3,0.300000012,19.2,8.661690712,0.653714716,4.7675457,10.11439133,2.34022522,11.61169529,4.494580746,1.685843229,6.612896919,7.702754974,32.35237122,9.163018227,4.382791996,77.94525146,51.29999924,28.8,17.3,50.01623453,53.92718264,-3.933072217,53609,55306,1697,6.268574905
44180,"Springfield, MO Metro Area"," 455,133 ",3.827236891,3.73922658,3.837281227,3.766970873,3.800954103,3.804134884,3.825228214,3.819871187,0.831003606,0.861806336,0.868167758,0.889428318,0.937306415,0.8974638,0.908847433,0.915878452,12,25.3,12.4,12.2,8.8,6.8,16.6,2.3,1.3,0.600000024,3.1,2.516187429,1.266603231,6.077436447,8.982010841,3.307477236,13.15601158,5.377062798,1.90625906,6.216758251,9.407977104,25.65871811,9.674853325,3.091434479,73.38565826,50.20000076,30.9,17.4,51.3102763,46.09513662,5.215139717,43973,45326,1353,8.036737008
44220,"Springfield, OH Metro Area"," 135,520 ",2.347171068,2.395190001,2.45471549,2.4672544,2.429637909,2.423850769,2.408418417,2.40118432,0.539169371,0.579679363,0.560388923,0.552190423,0.593182724,0.568105095,0.562800188,0.566658331,8.9,22.6,13.4,14,10.3,7.9,16.6,8.2,0.6,0.300000012,3.2,1.975354195,1.035772204,4.675866127,18.4089489,2.882292509,11.60528183,4.12488842,1.191303492,5.496541977,7.92051363,24.6450901,8.340779305,4.98361969,76.19629669,52.59999847,36.9,11.2,37.20497885,35.75660318,1.448375693,44154,46275,2121,4.840932096
41060,"St. Cloud, MN Metro Area"," 194,660 ",3.001409769,3.043251038,2.976187706,2.963126421,2.997806549,3.007715192,3.000509024,2.991951466,0.654869378,0.655770179,0.68684721,0.687748015,0.738191837,0.702610915,0.705313263,0.711618736,14,24.6,12.5,11.9,7.3,6.3,13.3,4.6,1.9,0.300000012,3,5.003082275,3.201598883,6.591749191,14.13568115,2.706652164,13.56908512,4.759031773,1.262350082,5.479297161,6.851006985,26.4527874,7.530734062,2.701938391,78.54999542,53.70000076,29.3,18.1,69.12246758,66.96960036,2.188003989,55995,58335,2340,8.198879709
41100,"St. George, UT Metro Area"," 155,577 ",9.019750595,9.231075287,9.800411224,9.738999367,9.680709839,9.64323799,9.67966938,9.631268501,2.396627665,1.750240779,1.821020603,1.874105573,1.984438859,1.881912067,1.949569397,2.000052109,9,23.1,9.3,10.9,11,9,14.2,0.7,0.7,2.200000048,10.1,5.596585751,1.236490726,8.366179466,6.331850052,3.086458921,16.48601341,4.138588905,2.304513693,5.241576672,9.462809563,22.29021072,12.96884918,3.795295715,83.2929306,60.90000153,23.4,17.6,66.14015015,43.76065876,22.37949139,52865,55175,2310,11.36541854
41140,"St. Joseph, MO-KS Metro Area"," 127,137 ",2.056772232,1.996100426,2.152166367,2.135407925,2.081909895,2.088999994,2.074819803,2.078687191,0.488572061,0.494372999,0.498884916,0.489861161,0.511776004,0.489216605,0.485993829,0.493083941,9.5,26.2,13.4,13.1,8.6,7,15.5,5.3,0.8,0.600000024,5.2,2.962945461,2.070778608,5.963091373,18.59262085,2.265394211,10.80628872,5.111221313,1.770319462,5.324615479,6.813254356,24.13916779,8.187514305,4.530788422,70.55651093,42.90000153,38.8,13.3,42.51870247,49.0813725,-6.590595311,47622,49568,1946,7.221005094
41180,"St. Louis, MO-IL Metro Area"," 2,804,998 ",4.829263687,4.899643421,4.995462894,4.996003628,4.997589111,5.007974954,5.015751362,5.006850719,1.026350498,1.051088677,1.068512917,1.071071506,1.120873727,1.075313455,1.080549136,1.082891505,8.8,25.9,13.8,13.7,8.6,6.6,12.2,18.3,2.4,0.200000003,2.9,4.480787277,0.757989407,5.764136791,11.17447281,2.886903524,11.19723034,4.983244419,2.106010914,8.025308609,10.75835991,24.35309219,9.520710945,3.774460077,78.51210785,48.90000153,26.4,20.1,62.59310972,62.23992209,0.3425117,56726,59046,2320,8.498052043
41220,"St. Marys, GA Micro Area"," 52,252 ",2.491158009,2.595859528,2.746809244,2.787175179,2.783330679,2.819852413,2.792941809,2.777564287,0.574734747,0.60356757,0.645855784,0.626633883,0.609334139,0.597801005,0.607411982,0.620867312,13.2,26.6,12.6,11.1,7.8,3.9,12.7,18.5,1.4,0.899999976,6.4,3.73191452,0.785153449,6.029026985,8.798477173,2.122293711,14.4087553,5.296216965,2.065191507,4.515821934,8.579586029,18.79133987,11.03973389,13.84249306,82.26616669,59.40000153,31.2,14.9,36.15589749,29.07782547,8.071241786,53327,53687,360,4.866984214
41260,"St. Marys, PA Micro Area"," 30,781 ",1.788807154,2.019091368,1.947812319,1.953490973,1.893864155,1.893864155,1.893864155,1.885345936,0.440103352,0.525084189,0.599108458,0.567875266,0.57071466,0.56503591,0.562196551,0.584911555,7.1,20.6,15.7,16.1,10.8,9.9,9.4,0.5,0.4,0.200000003,0.8,0.938890874,1.463511109,4.575120449,39.07310867,1.219592571,9.057947159,4.027951717,0.771309912,2.584217787,4.614674568,20.04746437,5.827674866,2.689696074,74.53707123,45.5,48.3,12.6,53.31689742,58.36270965,-5.045812228,47917,49876,1959,8.498374206
44260,"Starkville, MS Micro Area"," 49,392 ",1.866258144,2.020287037,1.887390494,1.916447639,1.860975027,1.879465881,1.853050351,1.842484117,0.404157817,0.417365582,0.413403243,0.442460328,0.423969468,0.414724021,0.416044798,0.417365599,31.7,23,8.5,9,5.9,4.3,29.8,37.1,2.9,0.100000001,1.6,4.071509361,0.844716907,4.016025543,8.577496529,2.442438602,8.96848011,2.051455259,0.719216108,3.031327009,7.940339088,43.89631653,10.43104744,3.349905968,71.73000336,59.70000076,21.1,20.1,18.17533755,21.02333525,-2.122670616,33431,37348,3917,5.858967909
44300,"State College, PA Metro Area"," 160,646 ",3.121957302,3.055835485,3.132324934,3.099419355,3.092207193,3.091756524,3.145396948,3.129620314,0.70949477,0.738343343,0.768994987,0.753669143,0.777559401,0.74690778,0.7487108,0.744654005,24.9,24.4,11.5,11,7.2,5.7,18.4,4,6,0.100000001,2.8,8.031945229,1.552994132,4.271715164,7.121269703,1.464027286,9.770648956,3.262988567,1.176193476,4.252089977,8.58398819,39.76685333,11.33018494,3.713055849,81.03968048,64,30.5,23.1,57.39159615,67.58510764,-10.14565311,54407,56466,2059,5.896546561
44340,"Statesboro, GA Micro Area"," 73,742 ",1.794693947,1.855763078,1.949299097,1.942126751,1.928578854,1.93893902,1.946908236,1.937345147,0.412811488,0.435922543,0.431140959,0.447876573,0.48533245,0.461424433,0.453455094,0.453455094,25,24.1,10.3,9.8,6.5,4.1,30.4,28.6,1.5,0.300000012,3.7,3.445797443,1.843120456,5.758985996,10.2963686,1.931908607,10.50762367,4.546567917,0.915436924,4.718020916,6.006980419,31.17690277,11.64962387,5.541607857,68.66175842,50,27.2,15.5,28.60902659,25.46434368,3.144682967,37125,39305,2180,5.705402734
44420,"Staunton-Waynesboro, VA Metro Area"," 120,283 ",2.392776251,2.343967915,2.464828253,2.459227562,2.483870268,2.485550376,2.530915499,2.535395861,0.634486496,0.662511551,0.672633171,0.702316403,0.717438059,0.690555139,0.709597208,0.72303866,8.2,24,14,14.3,11,8.3,11.3,7.2,0.7,0.400000006,3.4,2.706118107,1.151732922,7.0988307,12.37672615,2.643350124,14.32974052,5.730487347,1.83326292,3.490419865,7.988165855,26.6448288,7.819104195,4.122640133,69.87291718,39.79999924,35.5,15.4,44.20780974,41.47267368,2.73513606,51678,54427,2749,6.905149607
44460,"Steamboat Springs, CO Micro Area"," 24,359 ",5.17690897,5.216319561,5.556119919,5.806670189,6.363115311,5.850685628,6.393447876,6.32941246,1.300152421,1.350939673,1.415269971,1.523616076,2.709716558,1.543930882,2.665902674,2.642310783,7.8,30.1,14.2,15.9,9.2,3.8,10.7,0.8,1.1,0.600000024,6.9,6.424730301,5.984198093,9.859154701,3.517691612,2.720714569,9.948471069,3.888698101,2.404671907,7.942287922,9.460666656,16.92201996,18.81827545,3.545173407,88.38362885,77.19999695,20.7,34.1,56.53795568,62.24236669,-5.704411007,63505,67472,3967,16.45865213
44500,"Stephenville, TX Micro Area"," 41,016 ",3.363116741,3.460865498,3.507408857,3.511108637,3.583254814,3.54625688,3.588804483,3.568455458,0.849103749,0.801006117,0.762158453,0.771407962,0.793606788,0.756608764,0.789906923,0.782507379,22.4,21.9,10.6,10.3,7.8,6,22.6,1.7,0.8,1,20.6,7.76038599,8.817361832,5.263157845,12.71755123,1.604109883,10.00209713,3.507024527,1.001258135,3.978821516,8.916963577,22.90312386,11.66911316,3.155797958,72.13423157,59,24.4,18.5,24.48049133,32.91892039,-8.438429048,42492,47013,4521,6.876316363
44540,"Sterling, CO Micro Area"," 21,885 ",1.74409461,2.166605473,1.833132505,1.817420006,1.801707387,1.822657559,1.859320164,1.880270243,0.408526689,0.46613943,0.466139406,0.460901886,0.492327008,0.460901906,0.455664378,0.434714323,12,24.4,12.9,12.8,8.7,7.9,16.8,1.2,1,0.899999976,15.5,4.121544361,10.93358994,8.806544304,4.744946957,1.453320503,12.03079891,5.822906494,0.972088575,5.303175926,7.276226997,18.71029854,9.489893913,8.912415504,77.1684494,53.79999924,31.8,13.2,26.28086007,37.65877799,-11.96364371,43340,44876,1536,8.537160073
44580,"Sterling, IL Micro Area"," 56,823 ",2.71300292,2.746431112,2.695239305,2.666171312,2.614495039,2.632258913,2.604805946,2.588657141,0.558749437,0.594276851,0.581357777,0.58943218,0.663716812,0.628189394,0.629804283,0.652412605,7.7,22.5,13.2,14.6,10.3,9,11.1,1.7,0.6,0.300000012,11.8,2.916072607,2.489360809,4.379919529,20.89406013,2.135351896,13.46363831,6.119835854,1.728618264,3.9053967,5.965427399,22.91643143,7.788197041,3.091929436,75.80535126,50.90000153,36.5,11.7,46.88591416,55.73940205,-8.853487886,49151,51969,2818,7.16065368
44620,"Stevens Point, WI Micro Area"," 70,371 ",2.667515516,2.747401237,2.747478724,2.702450991,2.710214376,2.73117561,2.758347511,2.745926142,0.71113044,0.75615835,0.76702714,0.756158292,0.815160386,0.8004099,0.805067923,0.797304511,16.7,22.4,13,13.2,8.7,6.4,13.1,0.7,2.7,0.600000024,3,3.127708912,3.802525997,4.507790089,14.34930706,1.823496342,12.74570274,4.483655453,1.31667161,10.38856602,6.261564255,24.39194489,9.364190102,2.80496645,81.18409729,61.29999924,31.5,21.5,66.90224932,61.13475146,3.683114091,52411,54620,2209,7.175455638
44660,"Stillwater, OK Micro Area"," 80,634 ",2.531823158,2.691106319,2.615936756,2.599113941,2.611263752,2.614067584,2.602852345,2.594440937,0.551412165,0.567300248,0.588796079,0.590665221,0.615899358,0.584123077,0.60094581,0.613095565,26.9,23.9,9.1,9.2,6.5,5.1,26.3,4,4.4,5.199999809,4.6,6.421608448,4.423124313,6.611320496,5.605190277,1.665887833,12.59587097,2.963410854,1.698875666,3.975039244,6.179728985,33.33699799,11.80691051,4.123484612,78.34495544,67.09999847,26.8,20.5,40.8480033,45.11825753,-4.270254263,38085,39149,1064,6.674547984
44700,"Stockton-Lodi, CA Metro Area"," 724,153 ",2.388644457,2.311607122,2.492794275,2.494941711,2.521187782,2.521307153,2.538963795,2.536219835,0.455491185,0.465154561,0.487344563,0.490804285,0.52921921,0.503211584,0.510488916,0.510608219,10.1,26.6,12.7,11,7,5,17.1,7,15.1,1.200000048,40.8,22.95702744,4.724164963,7.921988487,9.688993454,3.641684532,12.0294733,7.852793217,1.397402287,4.797410488,9.176275253,20.62349701,8.340871811,4.884832382,77.50839996,49.70000076,27.4,12.3,45.56218533,36.237691,9.324494347,55045,57813,2768,5.070292612
44740,"Storm Lake, IA Micro Area"," 20,369 ",2.28750515,2.316742182,2.324928761,2.554147005,2.44187665,2.572858658,2.446554661,2.446554661,0.458436638,0.4771483,0.519249618,0.505215883,0.453758705,0.439724938,0.439724931,0.444402872,11.6,23.3,11.9,13.5,6.8,7.4,13.7,2.7,9.1,1.299999952,25,17.79665184,6.033026695,4.728842258,29.81797791,2.242446899,10.44285965,3.424657583,0.666166246,2.655282497,4.878963947,22.79977417,7.75004673,1.510602355,77.19878387,50.70000076,29.8,14.4,47.45642052,64.39398901,-16.94857641,49942,52784,2842,9.121953437
44780,"Sturgis, MI Micro Area"," 60,890 ",2.951919556,2.965531111,3.102497339,3.057771206,3.032426357,2.995154709,3.026462793,3.019008636,0.697726429,0.723071172,0.755870283,0.740961611,0.784196798,0.717107714,0.743943313,0.742452499,8.2,23.3,13,13.9,9.7,7.1,15.7,2.5,0.5,0.400000006,7.5,3.310888529,3.372577429,3.937692404,37.6562233,1.869226575,8.886071205,3.857996702,0.887520373,3.01032424,5.441043377,16.97156334,7.502264023,2.202499628,70.84049988,48.59999847,37.9,9.6,50.62030232,37.35432108,13.26598118,45410,47856,2446,5.760715442
44860,"Sulphur Springs, TX Micro Area"," 35,929 ",2.502243519,2.243442774,2.378675699,2.397799253,2.32866025,2.322776126,2.333073378,2.312478781,0.40747878,0.425131296,0.460436314,0.438370675,0.464849453,0.454552141,0.479559833,0.489857141,8,23.5,13.1,12.6,9.9,7.6,17.9,6.7,0.7,0.400000006,16.3,8.385983467,6.652388573,7.171599388,11.20197296,4.77673912,13.92782974,6.756230354,0.915109038,4.03037405,6.340861797,22.80633354,7.307891846,3.796729088,72.67253876,53,36.5,11.7,28.37573011,27.02325815,0.413432748,45748,47832,2084,6.087401504
44900,"Summerville, GA Micro Area"," 24,880 ",2.605504036,2.408961058,2.365023613,2.366831779,2.236647129,2.233030759,2.24207139,2.227606535,0.515314758,0.506274196,0.562325954,0.538820386,0.538820354,0.49542545,0.520739146,0.513506681,8.2,25.4,13.7,13.3,9.8,6.9,22.5,10.3,0.4,0.100000001,4.7,3.102893829,2.500282764,7.104876041,31.41758156,2.025115967,8.496436119,4.615906715,1.063468695,4.106799603,5.90564537,18.47494125,4.887430668,4.525398731,67.92391968,38.90000153,38.9,5.9,26.62561986,10.67000666,15.95561319,35245,35718,473,5.509347693
44920,"Summit Park, UT Micro Area"," 39,731 ",,,,,,,,,,,,,0,,0,0,7.9,25.3,15.9,14.6,7.5,3.1,7.5,0.7,1.6,0.300000012,11.4,9.662480354,1.759476781,7.282022953,5.393579483,1.478513241,8.843443871,4.375662327,1.837778091,8.235456467,15.12597275,18.89825439,19.46939278,3.062963486,91.21845245,73.09999847,14.5,32.7,,,,91470,94952,3482,
44940,"Sumter, SC Metro Area"," 107,379 ",1.149787307,1.167101979,1.21532166,1.203600287,1.194346547,1.201749555,1.212854028,1.209769487,0.24761799,0.26305554,0.260954857,0.252318054,0.265273266,0.256019543,0.259721023,0.250467309,10.8,24.7,12.7,12.3,8.8,6.3,21.1,47,1.2,0.300000012,3.8,3.434563398,0.984943092,6.227762222,18.40052795,2.035863161,11.46115589,4.818680763,1.145173073,4.293220997,8.093970299,21.5320816,8.096326828,7.85598135,70.1547699,43.70000076,30.9,12.2,22.62635166,18.74660163,3.879750033,40777,41946,1169,4.830783723
44980,"Sunbury, PA Micro Area"," 93,038 ",2.178374052,2.018143892,2.222944498,2.15794611,2.14866066,2.155160368,2.1867311,2.183016777,0.456845731,0.519058431,0.531129599,0.516272783,0.550629105,0.528343938,0.537629426,0.54970053,7.5,23.6,14.2,14.9,10.7,9.3,14.4,2.7,0.3,0.400000006,3.2,1.344611883,2.761113167,5.387302876,14.99337387,2.100951672,12.10456562,6.252258778,1.007107615,3.175521135,5.136730671,29.74099541,6.666666508,5.914949894,67.92597198,41.90000153,50.3,9.9,39.80243482,44.49772076,-4.769256709,43701,44534,833,5.887400065
45000,"Susanville, CA Micro Area"," 31,470 ",1.114052773,1.160817504,1.126760602,1.111934781,1.200889587,1.272900557,1.325849771,1.315259933,0.264746368,0.285926061,0.285926074,0.28169015,0.304987817,0.300751885,0.296515948,0.296515925,12.8,33.7,13,11.8,7.6,5.1,14.6,8.7,1.5,3.799999952,18.5,6.116936684,7.280158997,5.87715435,1.557666779,1.104728222,8.451170921,3.513035774,1.005302668,2.971719027,3.247900963,21.47591782,7.909854412,32.90985489,72.94778442,49.29999924,32.4,7.9,20.78587277,21.64738727,-1.531290037,51457,54083,2626,4.184301537
45020,"Sweetwater, TX Micro Area"," 14,990 ",1.561149836,1.935652971,1.682124496,1.676363826,1.710928082,1.728210102,1.768535018,1.768535018,0.288035035,0.299556425,0.282274306,0.270752907,0.316838524,0.288035018,0.299556437,0.305317133,9.7,22.2,12.4,13,9.7,7.8,16.8,5,0.3,0.699999988,36.4,3.655770302,9.658011436,7.188093662,12.50791645,1.757441401,5.794806957,9.911335945,1.187460423,3.166561127,3.546548367,25.82330513,9.879671097,5.272324085,67.92147064,43.79999924,34.1,9.7,24.6765587,24.03626647,0.640292235,38411,42019,3608,6.964687213
45060,"Syracuse, NY Metro Area"," 659,262 ",3.220243692,3.209402561,3.326442003,3.320542097,3.294729948,3.286248764,3.297065258,3.289075851,0.713888884,0.747567519,0.756171525,0.755188227,0.795012619,0.762563122,0.767356809,0.775346253,11.1,23.7,14.2,13.9,8.7,6.9,15.1,8.4,3,0.5,4,5.853970051,1.031742454,5.677647591,8.51872921,2.860110044,11.65652847,5.1461339,2.140567303,5.993072033,9.382437706,29.70637703,9.508220673,3.898947954,78.19112396,50.79999924,28.8,17.5,49.30137784,60.50792984,-11.28419298,54581,56305,1724,6.663602436
45140,"Tahlequah, OK Micro Area"," 48,404 ",1.275936007,1.196761847,1.354728818,1.342867613,1.342020392,1.337784177,1.354728818,1.345409274,0.194864064,0.215197693,0.225364521,0.217739403,0.242309226,0.226211752,0.233836868,0.227906229,15.1,23,11.6,12,9.3,6.2,21.1,1.4,0.7,34.79999924,6.9,2.859267712,4.520851612,5.629156113,7.026135445,2.412495375,11.68616962,3.814629555,0.778390646,4.139388561,7.567400455,29.21284676,9.469560623,9.320068359,58.91809464,40.09999847,32.2,15.9,21.07250591,22.96938731,-1.728388673,38585,39187,602,4.453927371
45180,"Talladega-Sylacauga, AL Micro Area"," 91,843 ",1.939084649,1.954373121,2.011830091,1.698189735,1.780475616,1.768550137,1.768550158,1.757817149,0.434087813,0.480597183,0.490137607,0.344646633,0.381615665,0.352994493,0.348224305,0.345839211,8.8,24.7,13.8,14.4,10.3,6.8,18.7,32.3,0.5,0.300000012,2,1.508008242,1.682264447,6.318539143,20.66084862,2.422920227,11.41987705,6.35585928,0.996153176,5.276453972,5.752999783,21.34696007,8.328070641,4.851581573,64.68274689,39.79999924,35.5,8.1,21.86650316,21.70845784,0.149125282,37146,38591,1445,5.388057871
45220,"Tallahassee, FL Metro Area"," 377,674 ",3.941618443,3.978282928,3.904033899,3.980993032,3.980098009,4.009628774,3.978308201,3.975474596,0.769889295,0.857324677,0.838048816,0.833276153,0.869071111,0.834767618,0.835364219,0.830293261,18.9,25.3,11.7,11.9,8,4.9,20.2,33,2.6,0.200000003,6.3,6.153984547,0.746557236,4.960794449,2.309731483,1.430340886,11.50998497,3.116820574,1.46453011,5.390120983,12.33725071,26.15304375,10.7942543,15.13067532,79.71664429,61.20000076,23.4,21.6,47.45071996,43.92389369,3.526826351,47011,48618,1607,6.011408584
45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area"," 2,978,209 ",6.338219643,6.469357491,6.624436855,6.606052876,6.552388668,6.615766498,6.652802944,6.606967926,1.310324311,1.377847866,1.386642337,1.303243995,1.356337313,1.288810195,1.312390622,1.301782764,8.1,25.2,13.9,13.4,10.6,8.4,14.6,12,3.3,0.400000006,18.4,12.69383717,0.92145592,6.441246033,5.646800995,2.676983356,12.67253304,4.517972946,2.15378499,9.68482399,13.81237602,22.25991821,10.50891495,3.848172665,80.30519104,57.5,29.2,18.6,55.85340427,45.2468058,10.60659847,48521,50567,2046,8.126846146
