state,county_name,frac_under_25mbpsDL,samples,UL_3_state,UL_3_county_name,frac_under_3mbpsUL,UL_3_samples,DL_10_state,DL_10_county_name,frac_under_10mbpsDL,DL_10_samples,UL_1_state,UL_1_county_name,frac_under_1mbpsUL,UL_1_samples,DLmed_state,DLmed_county_name,DLmbps,ULmed_state,ULmed_county_name,ULmbps,ul_sample_size,ul_sample_state,ul_sample_county_name,dl_sample_size,dl_sample_state,dl_sample_county_name
TX,Caldwell,0.65263157894736845,190,TX,Caldwell,0.44285714285714284,210,TX,Caldwell,0.47894736842105262,190,TX,Caldwell,0.25714285714285712,210,TX,Caldwell,10.559877936892322,TX,Caldwell,3.6713221697539575,20245,TX,Caldwell,19711,TX,Caldwell
TX,Mills,0.76,25,TX,Mills,0.55172413793103448,29,TX,Mills,0.52,25,TX,Mills,0.51724137931034486,29,TX,Mills,9.0764357765836667,TX,Mills,0.99818180773728127,3001,TX,Mills,3106,TX,Mills
TX,Parmer,0.81132075471698117,53,TX,Parmer,0.48,50,TX,Parmer,0.64150943396226412,53,TX,Parmer,0.36,50,TX,Parmer,6.38655057216522,TX,Parmer,4.0464898246567271,2855,TX,Parmer,2915,TX,Parmer
TX,Terrell,1.0,2,TX,Terrell,0.5,2,TX,Terrell,1.0,2,TX,Terrell,0.0,2,TX,Terrell,0.47701353886845904,TX,Terrell,1.0408800555918796,383,TX,Terrell,431,TX,Terrell
TX,Galveston,0.42722734254992317,5208,TX,Galveston,0.2,6290,TX,Galveston,0.25691244239631339,5208,TX,Galveston,0.082352941176470587,6290,TX,Galveston,31.482488037858833,TX,Galveston,5.893806642984174,488450,TX,Galveston,400495,TX,Galveston
TX,Waller,0.50410958904109593,365,TX,Waller,0.415506958250497,503,TX,Waller,0.39452054794520547,365,TX,Waller,0.30218687872763417,503,TX,Waller,21.273164222657261,TX,Waller,4.5569973799990109,19390,TX,Waller,17614,TX,Waller
TX,Rusk,0.7142857142857143,294,TX,Rusk,0.538961038961039,308,TX,Rusk,0.564625850340136,294,TX,Rusk,0.41558441558441561,308,TX,Rusk,7.9193315305057475,TX,Rusk,2.3258715012298996,25219,TX,Rusk,23168,TX,Rusk
TX,Freestone,0.84210526315789469,228,TX,Freestone,0.76734693877551019,245,TX,Freestone,0.51315789473684215,228,TX,Freestone,0.39591836734693875,245,TX,Freestone,8.7774969073972038,TX,Freestone,1.3294929074981217,12209,TX,Freestone,12426,TX,Freestone
TX,Zavala,0.5757575757575758,33,TX,Zavala,0.25,28,TX,Zavala,0.39393939393939392,33,TX,Zavala,0.17857142857142858,28,TX,Zavala,19.685888483719189,TX,Zavala,7.82535109976565,2661,TX,Zavala,2636,TX,Zavala
TX,Robertson,0.68965517241379315,29,TX,Robertson,0.42307692307692307,26,TX,Robertson,0.37931034482758619,29,TX,Robertson,0.23076923076923078,26,TX,Robertson,14.566112137879253,TX,Robertson,4.7966839612925192,8168,TX,Robertson,8129,TX,Robertson
TX,Jones,0.85,100,TX,Jones,0.74257425742574257,101,TX,Jones,0.6,100,TX,Jones,0.57425742574257421,101,TX,Jones,6.2095006536035955,TX,Jones,0.77043669075134669,9175,TX,Jones,9730,TX,Jones
TX,DeWitt,0.79844961240310075,129,TX,DeWitt,0.45454545454545453,132,TX,DeWitt,0.51937984496124034,129,TX,DeWitt,0.34848484848484851,132,TX,DeWitt,8.8718787019923759,TX,DeWitt,3.350857521020143,10500,TX,DeWitt,16267,TX,DeWitt
TX,Crosby,0.62962962962962965,27,TX,Crosby,0.22222222222222221,27,TX,Crosby,0.25925925925925924,27,TX,Crosby,0.07407407407407407,27,TX,Crosby,18.389490911044998,TX,Crosby,15.373588363831169,2024,TX,Crosby,2156,TX,Crosby
TX,Mitchell,0.8571428571428571,28,TX,Mitchell,0.391304347826087,23,TX,Mitchell,0.5714285714285714,28,TX,Mitchell,0.21739130434782608,23,TX,Mitchell,7.7761389184506324,TX,Mitchell,3.7988660795382043,2023,TX,Mitchell,2345,TX,Mitchell
TX,Jim Hogg,1.0,3,TX,Jim Hogg,1.0,3,TX,Jim Hogg,1.0,3,TX,Jim Hogg,0.0,3,TX,Jim Hogg,9.2978592308483456,TX,Jim Hogg,1.525118453407331,472,TX,Jim Hogg,459,TX,Jim Hogg
TX,Sabine,0.8771929824561403,57,TX,Sabine,0.76363636363636367,55,TX,Sabine,0.49122807017543857,57,TX,Sabine,0.43636363636363634,55,TX,Sabine,9.51402564694716,TX,Sabine,1.0647298496106146,5038,TX,Sabine,6535,TX,Sabine
TX,Haskell,0.68421052631578949,19,TX,Haskell,0.3,20,TX,Haskell,0.36842105263157893,19,TX,Haskell,0.3,20,TX,Haskell,19.386596940291792,TX,Haskell,10.567133096051519,2074,TX,Haskell,2059,TX,Haskell
TX,Upton,0.92,25,TX,Upton,0.72,25,TX,Upton,0.84,25,TX,Upton,0.36,25,TX,Upton,7.6245313333260114,TX,Upton,1.4359885960674417,1334,TX,Upton,1377,TX,Upton
TX,Hall,0.84615384615384615,13,TX,Hall,0.69230769230769229,13,TX,Hall,0.53846153846153844,13,TX,Hall,0.15384615384615385,13,TX,Hall,4.6709015487531582,TX,Hall,1.5988513174385159,1327,TX,Hall,1439,TX,Hall
TX,Fannin,0.75494071146245056,759,TX,Fannin,0.43359375,768,TX,Fannin,0.44005270092226612,759,TX,Fannin,0.11328125,768,TX,Fannin,11.664256179674897,TX,Fannin,3.1055762354054046,55730,TX,Fannin,70137,TX,Fannin
TX,Scurry,0.30973451327433627,113,TX,Scurry,0.1111111111111111,135,TX,Scurry,0.17699115044247787,113,TX,Scurry,0.044444444444444446,135,TX,Scurry,44.1996925062224,TX,Scurry,32.231279863584049,8423,TX,Scurry,16136,TX,Scurry
TX,Foard,0.66666666666666663,6,TX,Foard,0.66666666666666663,6,TX,Foard,0.5,6,TX,Foard,0.66666666666666663,6,TX,Foard,6.1865975827335262,TX,Foard,0.769563087992445,821,TX,Foard,926,TX,Foard
TX,Austin,0.89337175792507206,347,TX,Austin,0.61518987341772147,395,TX,Austin,0.70317002881844382,347,TX,Austin,0.20253164556962025,395,TX,Austin,5.2711451994561855,TX,Austin,2.3118974612476233,25001,TX,Austin,23686,TX,Austin
TX,Tyler,0.92727272727272725,55,TX,Tyler,0.67272727272727273,55,TX,Tyler,0.45454545454545453,55,TX,Tyler,0.34545454545454546,55,TX,Tyler,10.50480819253176,TX,Tyler,1.6649041590680862,7336,TX,Tyler,8450,TX,Tyler
TX,Gregg,0.61679292929292928,1584,TX,Gregg,0.48780487804878048,1476,TX,Gregg,0.37121212121212122,1584,TX,Gregg,0.252710027100271,1476,TX,Gregg,14.82628170104706,TX,Gregg,3.0370090133369114,129565,TX,Gregg,144410,TX,Gregg
TX,Kimble,0.9642857142857143,28,TX,Kimble,0.2857142857142857,28,TX,Kimble,0.7142857142857143,28,TX,Kimble,0.21428571428571427,28,TX,Kimble,4.4045544687669071,TX,Kimble,4.8799507051677979,1950,TX,Kimble,2061,TX,Kimble
TX,King,0.75,4,TX,King,0.25,4,TX,King,0.0,4,TX,King,0.0,4,TX,King,22.169389598251321,TX,King,3.0118971585480696,199,TX,King,197,TX,King
TX,Jasper,0.78278688524590168,244,TX,Jasper,0.61371841155234652,277,TX,Jasper,0.53688524590163933,244,TX,Jasper,0.42238267148014441,277,TX,Jasper,6.7015622981188718,TX,Jasper,1.5952032859651821,14876,TX,Jasper,25499,TX,Jasper
TX,Red River,0.37931034482758619,29,TX,Red River,0.31034482758620691,29,TX,Red River,0.34482758620689657,29,TX,Red River,0.2413793103448276,29,TX,Red River,37.62253872929395,TX,Red River,6.597915444803923,3058,TX,Red River,3067,TX,Red River
