FIPS,county,IRR2000,IRR2010,pct_change_proprietors_2000_2017,proprietors_2000,proprietors_2017,pct_proprietors_employment_2000,pct_proprietors_employment_2010,pct_proprietors_employment_2017,total_employment_2017,wage_salary_jobs_2017,pct_change_pro_emp_2000_2017,pct_change_pro_emp_2010_2017,pct_broadband_FCC,pct_broadband_MS,state,population,venturedensitymay18,venturedensitynov18,venturedensityfeb19,venturedensitysep19,venturedensityoct19,venturedensitynov19,venturedensitydec19,highlyactive_vdmay18,highlyactive_vdnov18,highlyactive_vdfeb19,highlyactive_vdsep19,highlyactive_vdoct19,highlyactive_vdnov19,highlyactive_vddec19,pctblack,pctnative,pctasian,pcthispanic,pctagriculture,pctconstruction,pctwholesale,pctretail,pcttransportation,pctinformation_tech,pctfinance,pctprofessional,pcteducation,pctother_occupation,pctpublic,pctbroadband,pctbroadband_poorpeople,pcthighschool,pctcollege,pctmillennial,pctgenx,pctbabyboomer,pctforeignborn,prosperityindex2016,prosperity2007,change_prosperity,medinc2016,medinc2017,change_income,unemployment,net_migration,frac_BB.sept,frac_BB.oct,frac_BB.nov,frac_BB.dec,pctbbfrac_ASU,emp_cbp_2012,est_cbp_2012,est_50_cbp_2012,est_10_cbp_2012,pct_50_est_cbp_2012,pct_10_est_cbp_2012,emp_cbp_2017,est_cbp_2017,est_50_cbp_2017,est_10_cbp_2017,pct_50_est_cbp_2017,pct_10_est_cbp_2017,emp_cbp_2018,est_cbp_2018,est_50_cbp_2018,est_10_cbp_2018,pct_50_est_cbp_2018,pct_10_est_cbp_2018,neest_nemp_2012,nonfarmneest_nemp_2012,pct_nonfarmneest_nemp_2012,neest_nemp_2017,nonfarmneest_nemp_2017,pct_nonfarmneest_nemp_2017,neest_nemp_2018,nonfarmneest_nemp_2018,pct_nonfarmneest_nemp_2018,chg_pct_nonfarmneest_nemp_2012_2018,pct_fixed_acs_2018,pct_nobroadband_acs_2018,pct_cellular_acs_2018,pct_sat_acs_2018,pct_anybroadband_acs_2018,totalemp_bea_2012,totalemp_bea_2018,salaryemp_bea_2012,salaryemp_bea_2018,proprietors_bea_2012,proprietors_bea_2018,nonfarmproprietors_bea_2012,nonfarmproprietors_bea_2018,pct_nonfarm_bea_2012,pct_nonfarm_bea_2018,pct_chg_bea_2012_2018,emp_abs_2012,firm_2012,emp_abs_2017,firm_2017,chg_firm_2012_2017,venturedensity_mean,highlyactive_vd_mean,pct_broadband_mlab
48279,Lamb County,0.55,0.56,-0.044585987,2041,1950,0.299,0.2844,0.31753786,6141,4191,0.0185,0.0331,0.62,0.14,Texas,13561,0.272841245,1.032372236,0.862768233,1.531180382,1.44278419,1.586859703,1.572939873,0.232670009,0.221222609,0.132733569,0.267454959,0.227508396,0.253378367,0.22991742,3.694417715,0.23597081,0.538308382,53.96357346,17.39999962,6.099999905,2.0999999049999998,11.30000019,7.800000191,1.100000024,3.799999952,7,19.299999239999998,3.5999999049999998,5,61,38.20000076,74.19999695,17.39999962,17.700000760000002,23,20,10.19836292,26.72769928,15.2938385,11.43386078,39090,41401,2311,3.6,6350,0.15426525901711818,0.1590538446435362,0.1612102899194453,0.3262183102710202,0.61,2583,247,240,200,0.97165991902834,0.8097165991902834,2196,243,115,72,0.4732510288065844,0.2962962962962963,2045,231,102,55,0.44155844155844154,0.23809523809523808,711,539,0.7580872011251758,777,547,0.703989703989704,795,716,0.9006289308176101,0.14254172969243428,44,34.6,17.6,4.9,65.4,6385,6302,4509,4263,1876,2039,1137,1284,0.17807361002349256,0.20374484290701364,0.025671232883521078,1750,200,1276,145,-55,1.1859636945714287,0.223555047,0.20018692596277998
48281,Lampasas County,0.54,0.54,0.478537361,2516,3720,0.3469,0.396,0.429809359,8655,4935,0.0829,0.0338,1,0.09,Texas,20357,0.751584232,2.922827482,2.023873806,4.146452904,4.874561787,4.10068655,4.109839916,0.625980735,0.648425579,0.466669947,0.584854651,2.705768824,0.559499674,0.53752535,3.5712533,0.348774374,0.938252151,18.70609665,3.700000048,13.80000019,2.700000048,13.69999981,3.299999952,1.799999952,3.700000048,6.199999809,23.5,8.100000381,8.800000191,70.1,46.79999924,88.59999847,20.5,15.5,26.299999239999998,24.200000760000002,4.710910097,37.77573395,26.26319885,11.5125351,46249,50358,4109,7.4,-832,0.08570292167617677,0.07591206221623319,0.09595850590443174,0.06896793028985629,0.701,3545,377,363,304,0.9628647214854111,0.8063660477453581,4143,405,160,84,0.3950617283950617,0.2074074074074074,4289,411,155,78,0.3771289537712895,0.1897810218978102,1388,1326,0.9553314121037464,1566,1520,0.9706257982120051,1622,1567,0.9660912453760789,0.010759833272332542,46.3,23.8,13.2,18.3,76.2,8437,8931,4865,4988,3572,3943,2646,3026,0.31361858480502547,0.33881984100324714,0.025201256198221667,4653,342,3953,372,30,3.2756895252857143,0.8755321085714286,0.08163535502167449
48283,La Salle County,0.6,0.6,0.456712673,797,1161,0.3519,0.3132,0.239233464,4853,3692,-0.1127,-0.074,0.75,0.16,Texas,7319,0.327913642,1.106708527,1.052056313,1.491146326,1.801415443,1.435228348,1.435228348,0.106928363,0.136630684,0.150293753,0.167753967,0.136601374,0.205032621,0.186393294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.39999962,NA,NA,NA,NA,NA,7.924579829,NA,NA,23.94390106,NA,NA,4507,5.4,344,0,0.09760122284944267,0.32839133131738857,0.6178377088466293,NA,1739,111,104,71,0.9369369369369369,0.6396396396396397,1784,155,86,34,0.5548387096774193,0.21935483870967742,1812,148,82,31,0.5540540540540541,0.20945945945945946,526,399,0.7585551330798479,561,408,0.7272727272727273,592,533,0.9003378378378378,0.14178270475798993,49.6,40,4.2,9.5,60,4240,5314,3135,4061,1105,1253,718,834,0.16933962264150942,0.1569439217162213,-0.012395700925288133,1135,60,2387,125,65,1.2356709924285716,0.155662008,0.26095756575336515
48285,Lavaca County,0.54,0.54,0.144250305,4922,5632,0.4341,0.4579,0.465685464,12094,6462,0.0316,0.0078,0.94,0.17,Texas,19654,0.091584407,2.055561304,0.127200574,1.420454621,1.339332342,1.363636374,1.306818128,0.441732913,0.45283404,0.020352092,0.711187534,0.194426447,0.679926528,0.711187487,6.660221577,0,0.407041848,17.72667122,10.600000380000001,9.300000191,2.4000000950000002,10.69999981,5.800000191,0.699999988,6.099999905,4.5,20.60000038,5.800000191,3,70.1,36,83,16.200000760000002,15.19999981,23.10000038,25.60000038,5.082934722,35.48887634,49.15745163,-13.66857529,43798,47753,3955,2.9,711,0.15583939431321123,0.14435138841598244,0.09851739939521657,0.14505754903355642,0.701,5407,474,453,370,0.9556962025316456,0.7805907172995781,5263,471,183,99,0.3885350318471338,0.21019108280254778,5519,476,194,105,0.40756302521008403,0.22058823529411764,1758,1455,0.8276450511945392,1783,1719,0.9641054402692092,1864,1802,0.9667381974248928,0.13909314623035351,44.5,26.1,7.5,32.1,73.9,12369,12376,6632,6624,5737,5752,3338,3384,0.26986821893443286,0.2734324499030381,0.003564230968605253,7483,384,4065,455,71,1.1006553928571428,0.4588067201428571,0.13594143278949167
48287,Lee County,0.54,0.54,0.239086441,3459,4286,0.3862,0.3772,0.363158787,11802,7516,-0.023,-0.014,0.53,0.11,Texas,16754,1.187776089,2.572520018,3.157454967,4.155292511,3.313266516,4.109797001,4.071883678,0.54561650799999994,0.441685587,0.567028761,0.792564545,0.550049126,0.774180377,0.792564638,11.54351234,0,0.513310254,23.11686707,9.699999809,12.19999981,2.0999999049999998,9.300000191,6.300000191,1.299999952,4.199999809,6.300000191,19.799999239999998,6.099999905,5.099999905,70.5,51.09999847,82.30000305,17,15.19999981,25.700000760000002,24.700000760000002,8.433806896,40.05715942,33.67140579,6.385753632,52951,54346,1395,4.5,10145,0.20914809155205447,0.04617692263844599,0.08917523221118742,0.10801930803676166,0.705,4703,417,400,304,0.9592326139088729,0.7290167865707434,5637,423,168,75,0.3971631205673759,0.1773049645390071,6023,420,175,85,0.4166666666666667,0.20238095238095238,1191,1128,0.947103274559194,1488,1441,0.9684139784946236,1562,1426,0.912932138284251,-0.03417113627494295,37.6,24.4,16.7,17.2,75.6,10953,11839,7124,7401,3829,4438,2181,2807,0.19912352780060258,0.23709772784863586,0.037974200048033285,4651,454,5780,401,-53,3.2239986828571428,0.6376699345714284,0.11312988860961237
48289,Leon County,0.56,0.56,0.202757502,3699,4449,0.4163,0.4248,0.456963846,9736,5287,0.0407,0.0322,0.56,0.13,Texas,16923,1.134550571,2.109555006,2.623648405,2.976376772,5.26787281,2.97637701,2.988909006,0.442011982,0.443183839,0.484547645,0.487489067,0.493597329,0.491297571,0.506531587,7.209123611,0.313183248,0.496365875,13.97506332,12.100000380000001,15.19999981,2.0999999049999998,14,5.900000095,1.5,4.800000191,6.599999905,13.80000019,5.400000095,4.199999809,72.9,61.40000153,84.5,16.700000760000002,14.100000380000001,22.700000760000002,28.799999239999998,7.043668628,24.9832859,30.57752037,-5.594234467,50007,47441,-2566,7.1,157,0.06988526834668106,0.06774515605187653,0.09655824656633442,0.18792563644084972,0.7290000000000001,4261,372,360,286,0.967741935483871,0.7688172043010753,4083,337,139,69,0.4124629080118694,0.20474777448071216,4217,346,136,70,0.3930635838150289,0.2023121387283237,1412,1325,0.9383852691218131,1553,1244,0.8010302640051513,1529,1280,0.8371484630477436,-0.10123680607406949,33.2,27.3,18.2,20.4,72.7,10023,9819,5746,5353,4277,4466,2507,2721,0.2501247131597326,0.27711579590589674,0.02699108274616413,2953,298,5456,320,22,2.8681842257142853,0.47837986000000005,0.10552857685143543
48291,Liberty County,0.49,0.49,0.069390172,8445,9031,0.3351,0.3097,0.330672623,27311,18280,-0.0044,0.021,0.59,0.18,Texas,78598,1.109442949,1.400799036,3.010254622,2.231072187,6.875237942,2.226789951,2.215656042,0.248470932,0.28117764,0.511463404,0.380267203,1.717573762,0.374272,0.372559088,10.19237137,0.25318709,0.652688384,20.71553993,6.599999905,12.899999619999999,3.0999999049999998,9.100000381,7.199999809,0.899999976,3.5999999049999998,5.5,18.60000038,7,4.199999809,72.6,44.40000153,76.19999695,10,20.799999239999998,26.59999847,20.200000760000002,7.631237805,25.95567131,28.28564262,-2.329971313,50966,49655,-1311,7.8,-327,0.17680924258955716,0.21535609053505342,0.20800953499249095,0.2665528401024029,0.726,11846,1046,1003,772,0.9588910133843213,0.7380497131931166,12579,1072,502,247,0.46828358208955223,0.23041044776119404,13458,1102,517,258,0.4691470054446461,0.23411978221415608,4685,4578,0.9771611526147278,5584,4328,0.7750716332378224,6169,6066,0.9833036148484358,0.006142462233707957,37.2,24,27.3,12.1,76,26030,29488,18156,19373,7874,10115,6541,8804,0.25128697656550136,0.29856212696690176,0.0472751504014004,12343,865,11634,898,33,2.724178961285714,0.5551120041428572,0.2166819270548761
48293,Limestone County,0.53,0.53,0.179185232,3142,3705,0.2824,0.2791,0.310796074,11921,8216,0.0284,0.0317,0.25,0.12,Texas,23469,0.57948786,1.25697732,1.359239817,1.717152238,1.466288805,1.72679913,1.712328792,0.233709157,0.22582981,0.268439204,0.454947539,0.272441626,0.435991399,0.413875887,17.65733528,0.178959474,0.626358151,20.79764748,9.100000381,6.900000095,1.799999952,9.699999809,5.599999905,0.300000012,3.5,6.699999809,28.60000038,6.300000191,6,58.5,37.59999847,78.90000153,14.899999619999999,18.700000760000002,24.39999962,23.5,9.455025941,9.756259918,7.434551239,2.321708679,34506,37431,2925,10.3,-6399,0.31954946510688764,0.07056614234185056,0.12754484743130717,0.20715734943681097,0.585,5245,401,380,310,0.9476309226932669,0.773067331670823,4969,389,172,95,0.442159383033419,0.2442159383033419,4907,388,166,86,0.42783505154639173,0.22164948453608246,1264,1230,0.9731012658227848,1363,1322,0.9699192956713133,1320,1280,0.9696969696969697,-0.003404296125815054,40.5,38,11,11.6,62,12744,12250,9249,8432,3495,3818,2106,2449,0.1652542372881356,0.19991836734693877,0.03466413005880317,4798,344,5202,330,-14,1.402610566,0.32931923171428573,0.1812044510792141
48295,Lipscomb County,0.63,0.63,0.379581152,764,1054,0.4108,0.3993,0.42775974,2464,1410,0.017,0.0285,0.75,0.08,Texas,3507,0.399201602,1.653835177,1.625320792,1.751770377,1.962667823,1.789042115,1.751770377,0.158125311,0.199600801,0.228115201,0.347061548,0.189672306,0.354774017,0.35477404,0.370687187,0.798403203,0.370687187,29.17023087,26.799999239999998,11.600000380000001,2.200000048,7.5,11.100000380000001,1.5,3.700000048,2.9000000950000002,16,6.400000095,2.9000000950000002,79.3,64.59999847,80.09999847,17.700000760000002,20.10000038,22.700000760000002,19.299999239999998,11.51981726,32.24396515,45.79671478,-13.55274963,60743,60163,-580,5.2,-256,0.03653650871458062,0.07157423008959128,0.15673222631057182,0.24713508353865168,0.7929999999999999,897,97,96,81,0.9896907216494846,0.8350515463917526,829,80,26,9,0.325,0.1125,880,77,22,8,0.2857142857142857,0.1038961038961039,322,302,0.937888198757764,313,294,0.939297124600639,291,268,0.9209621993127147,-0.016925999445049245,55.6,19.7,7.5,18.6,80.3,2389,2447,1397,1463,992,984,745,739,0.31184596065299286,0.3020024519820188,-0.009843508670974055,1750,50,460,25,-25,1.5619440375714286,0.26173188914285717,0.12799451216334884
48297,Live Oak County,0.57,0.57,0.304761905,1995,2603,0.3918,0.3818,0.376319214,6917,4314,-0.0155,-0.0055,1,0.23,Texas,11976,0.501002014,1.035404086,0.985303938,1.739130497,3.269590139,1.698996782,1.672240853,0.298692614,0.242150962,0.250501007,0.236158492,1.087467551,0.211792928,0.215541478,2.85571146,0,2.329659224,37.92584991,16.799999239999998,6.699999809,2.0999999049999998,10.5,6.199999809,0.400000006,6.300000191,6,10.600000380000001,6.099999905,7,55,33.20000076,79.19999695,11.100000380000001,18.59999847,25.200000760000002,24.60000038,7.231128961,20.72660065,37.37685013,-16.65024948,50002,50741,739,3.8,644,0.11196672025435997,0.04617692263844599,0.12901088016040266,0.11753985680496848,0.55,3750,281,274,220,0.9750889679715302,0.7829181494661922,2994,288,128,63,0.4444444444444444,0.21875,3283,285,129,58,0.45263157894736844,0.20350877192982456,998,795,0.7965931863727455,1053,945,0.8974358974358975,1033,953,0.92255566311713455,0.1259624767443891,30.3,41.3,14.1,16.7,58.7,7231,6773,4839,4143,2392,2630,1602,1817,0.2215461208684829,0.2682710763324967,0.046724955464013784,4153,298,2801,254,-44,1.557381187,0.3631864331428571,0.10117359496454428
48299,Llano County,0.55,0.55,0.802930968,2593,4675,0.3624,0.4558,0.469283276,9962,5287,0.1069,0.0135,0,0.14,Texas,19624,3.261312723,5.574806213,7.608030796,6.463751793,6.485210896,6.763462067,6.716840267,1.267605901,1.289237618,1.712189198,1.708106697,2.145054102,1.693578623,1.741314121,1.299429297,0.09682022,0.341418654,9.5597229,3.799999952,13.30000019,2.5,11.600000380000001,4.099999905,1.600000024,8.399999619,11.399999619999999,16.299999239999998,7,3.5,72,46,86.5,26.60000038,11.100000380000001,20,36.59999847,3.832042217,43.77486038,37.94589996,5.828960419,46600,48562,1962,8.3,-599,0.12933646240788807,0.13944879818648004,0.12813918502418373,0.17592666963768425,0.72,3295,428,421,370,0.9836448598130841,0.8644859813084113,3871,461,181,107,0.3926247288503254,0.23210412147505424,3722,473,180,104,0.38054968287526425,0.21987315010570824,2065,1796,0.8697336561743342,2211,2096,0.9479873360470376,2234,2187,0.9789615040286481,0.10922784785431394,42.8,23.2,11.5,25.1,76.8,9159,10197,4883,5364,4276,4833,3609,4144,0.3940386505076974,0.40639403746199865,0.012355386954301273,3188,453,4064,394,-59,6.124773536428571,1.651012322857143,0.14321277881405903
48301,Loving County,0.76,0.76,-0.023255814,43,42,0.4526,0.45,0.365217391,115,73,-0.0874,-0.0848,0.19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,10,2,2,2,1,1,31,4,0,0,0,0,21,5,0,0,0,0,16,7,0.4375,18,9,0.5,18,13,0.7222222222222222,0.2847222222222222,48.5,27.3,6.1,18.2,72.7,75,133,43,100,32,33,24,25,0.32,0.18796992481203006,-0.13203007518796994,NA,NA,NA,NA,NA,NA,NA,NA
48303,Lubbock County,0.41,0.4,0.523334373,28863,43968,0.1922,0.2191,0.229839152,191299,147331,0.0376,0.0107,0.91,0.41,Texas,294682,1.622426867,3.731480122,3.611689806,2.918972254,3.057049513,2.940876245,2.946352482,0.784696937,0.819527507,0.756747961,0.65161339,0.63689208,0.628582854,0.632087514,6.850095749,0.295912206,1.982815385,33.8883934,2.5999999049999998,6.900000095,3.5999999049999998,12.899999619999999,4.300000191,1.899999976,5.400000095,7.400000095,29.200000760000002,5.5,3.5999999049999998,74.7,53.90000153,85.09999847,28,27.40000153,22,16.700000760000002,5.916547403,43.02566147,47.91041565,-4.884754181,44640,46859,2219,4.8,-358,0.3020096878026887,0.3058466220377656,0.39104378153184477,0.4317754950632144,0.747,105683,6928,6551,4772,0.9455831408775982,0.6887990762124712,114071,7202,3327,1398,0.46195501249652876,0.19411274645931686,115667,7319,3363,1379,0.4594890012296762,0.18841371772100013,19541,18178,0.9302492195895808,22641,19660,0.8683362042312619,23724,21334,0.8992581352217164,-0.030991084367864463,63.6,23,9,6.8,77,171482,195293,133123,148484,38359,46809,37387,45830,0.21802288286817276,0.23467302975529078,0.016650146887118022,1111044,5419,110210,6362,943,2.975549612714286,0.701449749,0.3576688966088784
48305,Lynn County,0.58,0.59,0.234204793,918,1133,0.3434,0.4084,0.404642857,2800,1667,0.0612,-0.0038,0.76,0.1,Texas,5723,0,0.995981157,0.034946706,0.170794189,0.170794189,0.170794189,0.170794189,0.244626939,0.244626939,0,0.690067373,0,0.666521769,0.673766574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.59999847,NA,NA,NA,NA,NA,6.744714081,NA,NA,-25.71983337,NA,NA,4200,8.1,860,0.08677420819712897,0.21180129312225993,0.2216641486392373,0.4318074536554463,NA,642,89,87,79,0.9775280898876404,0.8876404494382022,721,84,34,22,0.40476190476190477,0.2619047619047619,735,85,39,23,0.4588235294117647,0.27058823529411763,312,244,0.782051282051282,398,356,0.8944723618090452,442,383,0.8665158371040724,0.08446455505279038,47.1,29.1,17.7,7.5,70.9,2446,3014,1422,1762,1024,1252,626,845,0.2559280457890433,0.2803583278035833,0.02443028201453995,337,39,834,120,81,0.24487208842857142,0.3599442277142857,0.23801177590351813
48307,McCulloch County,0.58,0.58,0.079230334,1767,1907,0.3788,0.3774,0.38323955,4976,3069,0.0044,0.0058,0.02,0.06,Texas,8242,0.024265954,4.380004883,0.048531909,1.587301493,1.438957214,1.587301493,1.90476191,0.376122296,0.363989323,0.012132977,0.366897671,0.677535892,0.366897695,0.35330886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,4.889589921,NA,NA,-8.036750793,NA,NA,1583,3.2,31,0.05908031196400271,0.02752855003445819,0.03958288368557809,0.0741405250615955,NA,2517,222,213,169,0.9594594594594594,0.7612612612612613,2237,222,83,41,0.3738738738738739,0.18468468468468469,2400,216,92,49,0.42592592592592593,0.22685185185185186,703,649,0.9231863442389758,693,534,0.7705627705627706,688,629,0.9142441860465116,-0.008942158192464245,45.7,26,13.4,17.7,74,5343,4980,3503,3114,1840,1866,1281,1290,0.23975294778214487,0.25903614457831325,0.019283196796168384,2694,202,2225,192,-10,1.5673035508571427,0.3595549591428571,0.05008306768640862
48309,McLennan County,0.42,0.41,0.576889493,20614,32506,0.1675,0.2075,0.212649318,152862,120356,0.0451,0.0051,1,0.47,Texas,243394,1.218600273,3.528846264,3.283564806,3.15458107,3.448800087,3.181876183,3.165498972,0.649724782,0.68571943,0.630664706,0.669889292,0.819260597,0.64829099,0.641777227,14.18276596,0.187350556,1.547285438,25.12839127,1.200000048,7,2.5,12.69999981,4.099999905,1.399999976,6.5,7.800000191,26.799999239999998,5.400000095,4.599999905,70.1,48.90000153,83.80000305,22.200000760000002,23.39999962,22.799999239999998,18.5,8.929554373,45.40977097,46.80095291,-1.391181946,42230,44246,2016,5.1,2233,0.3299461657566128,0.3366085130573247,0.42017021192800863,0.45173493483426747,0.701,93879,4987,4682,3382,0.9388409865650692,0.6781632243833968,103392,5302,2457,1090,0.463410033949453,0.2055827989437948,105717,5310,2481,1108,0.4672316384180791,0.20866290018832392,14046,13932,0.9918838103374626,16439,15621,0.9502402822556116,17116,15346,0.8965879878476279,-0.0952958224898347,56.4,25.5,11.9,7.1,74.5,138007,156007,108399,121710,29608,34297,26596,31324,0.192714862289594,0.20078586217285121,0.008070999883257213,86540,3780,97195,4003,223,2.997395379285714,0.6779038605714286,0.3846149563940534
48311,McMullen County,0.67,0.69,0.31372549,357,469,0.5152,0.5063,0.424434389,1105,636,-0.0908,-0.0819,1,0.16,Texas,671,1.04321909,1.04321909,0.745156467,1.495726585,1.610458612,1.709401727,1.709401727,0,0,0,0.43956046,0,0.427993061,0.43956046,0,0.894187748,0,48.13710785,12.5,2.5,0,14.30000019,7.5,0,15.69999981,0.400000006,11.100000380000001,10,9.600000381,56.2,8.300000191,81.40000153,16.200000760000002,23.19999886,15.19999981,26.5,3.576751053,64.99009705,40.24499893,24.74509811,43789,57589,13800,26.3,26,0.23139788852567728,0,NA,0,0.562,313,24,23,14,0.9583333333333334,0.5833333333333334,523,44,20,9,0.45454545454545453,0.20454545454545456,470,46,19,7,0.41304347826086957,0.15217391304347827,128,79,0.6171875,125,88,0.704,132,112,0.8484848484848485,0.2312973484848485,45.7,31.4,11.7,16.1,68.6,1056,1110,603,621,453,489,244,260,0.23106060606060605,0.23423423423423423,0.003173628173628179,149,11,654,30,19,1.3366547568571427,0.18673056871428573,NA
48313,Madison County,0.54,0.54,0.240639041,2003,2485,0.3338,0.3556,0.358948433,6923,4438,0.0251,0.0033,0.14,0.05,Texas,13843,0.296178579,1.748175979,0.845192492,4.699419975,4.704089165,4.790967464,4.790967464,0.348001957,0.332297921,0.101134144,0.565671781,0.869224548,0.576446531,0.576446531,18.30528069,0.057790942,0.794625461,22.18449783,13.600000380000001,8,1.899999976,9.600000381,5.900000095,0.600000024,1.700000048,8.5,23.200000760000002,3.799999952,7.199999809,64.7,30.39999962,77.59999847,12.30000019,33.09999847,25.90000153,18.700000760000002,7.960702479,36.04896545,36.09785843,-0.048892975,42414,43209,795,3.1,91,0.1012365762299838,0.028068325525329917,0.13516106624343738,0.11233412888120531,0.647,2415,227,220,171,0.9691629955947136,0.7533039647577092,2766,261,117,59,0.4482758620689655,0.2260536398467433,2760,256,116,60,0.453125,0.234375,978,911,0.9314928425357873,1024,970,0.947265625,1012,864,0.8537549407114624,-0.07773790182432494,29.3,32.7,22.7,15,67.3,6456,6870,4192,4311,2264,2559,1382,1684,0.2140644361833953,0.24512372634643376,0.03105929016303846,2646,225,3183,259,34,3.124998731142857,0.48131763042857145,0.0942000242199891
48315,Marion County,0.55,0.55,0.023584906,1484,1519,0.4205,0.391,0.407129456,3731,2212,-0.0134,0.0161,0.58,0.06,Texas,10191,0.019625159,2.826022863,0.196251601,2.166377783,1.559792042,1.906412482,1.906412482,0.500441551,0.490628988,0.058875479,0.543041015,0.433275551,0.517900242,0.522928406,23.7660675,0.323815137,0.843881845,3.826906204,5.599999905,5.699999809,2.700000048,13,6.800000191,0.5,2.5,7.199999809,26.799999239999998,7.5,6.5,55.7,25.39999962,80.30000305,12.69999981,13.399999619999999,25.5,30.60000038,1.177509595,22.70445061,19.907938,2.796512604,33910,35424,1514,10.7,329,0.09466277257868616,0.02044978002559751,0.02422559001521719,0.09267565632699439,0.557,1267,150,143,126,0.9533333333333334,0.84,1740,157,54,28,0.34394904458598724,0.17834394904458598,1722,154,52,26,0.33766233766233766,0.16883116883116883,718,673,0.9373259052924791,692,567,0.819364161849711,705,675,0.9574468085106383,0.02012090321815929,27,39.8,25.5,8.6,60.2,3427,3746,1979,2155,1448,1591,1219,1366,0.35570469798657717,0.3646556326748532,0.008950934688276013,1750,107,1164,156,49,1.5115563445714286,0.4381558902857143,0.058003449736623816
48317,Martin County,0.6,0.6,0.628507295,891,1451,0.3874,0.4093,0.409887006,3540,2089,0.0225,6e-4,0.81,0.5,Texas,5451,0.733810306,0.348559886,3.100348473,1.849948645,3.555097103,1.877978086,1.859291792,0.106275968,0.036690515,0.293524116,0.678382069,0.754276276,0.676066801,0.676066801,0.697119832,0.532012463,0,46.11997986,22.5,9,1.5,12.19999981,6,1.5,3.4000000950000002,3.299999952,18,9.199999809,2.200000048,64.4,30.10000038,77.30000305,19.299999239999998,19.60000038,25,17.5,7.539901137,61.85340118,61.88353348,-0.030132294,56869,63992,7123,1.9,86,0.25575556100206437,0.3253374094981422,0.3042449098969924,0.42012964201570785,0.644,1005,98,95,74,0.9693877551020408,0.7551020408163265,1239,112,58,27,0.5178571428571429,0.24107142857142858,1288,115,65,26,0.5652173913043478,0.22608695652173913,384,354,0.921875,487,467,0.9589322381930184,474,443,0.9345991561181435,0.012724156118143481,52.1,34,8.7,8.1,66,2958,4042,1809,2549,1149,1493,817,1133,0.2762001352265044,0.28030677882236515,0.0041066435958607705,750,93,913,116,23,1.9035763272857142,0.4601832208571429,0.3263668806032267
48319,Mason County,0.62,0.62,0.237787356,1392,1723,0.5788,0.5614,0.571855294,3013,1290,-0.0069,0.0105,0.73,0.23,Texas,4064,1.968503952,3.469488144,9.128936768,2.18052721,3.122597933,2.146720886,2.129817247,0.991597235,0.885826826,0.713582695,1.911862381,0.803546131,1.812209375,1.812209375,0.024606299,0.319881886,2.706692934,24.92618179,18.799999239999998,12.399999619999999,0.5,9.300000191,5.199999809,0.300000012,3,7.599999905,15,11.19999981,4.800000191,58.3,42.29999924,89.09999847,23.700000760000002,15.600000380000001,22.799999239999998,33.90000153,9.153543413,36.35800171,37.29929352,-0.941291809,36043,38496,2453,2.8,-384,0.2892473606570966,0.23858076696530428,0.05911043963712995,0.0741405250615955,0.583,826,130,128,106,0.9846153846153847,0.8153846153846154,846,146,44,23,0.3013698630136986,0.15753424657534246,830,143,46,25,0.32167832167832167,0.17482517482517482,613,537,0.8760195758564437,657,596,0.9071537290715372,663,609,0.918552036199095,0.042532460342651235,40.5,37.1,9.2,18,62.9,2896,3038,1266,1260,1630,1778,1069,1197,0.36912983425414364,0.39400921658986177,0.024879382335718125,864,121,759,128,7,3.4495131628571434,1.2758334311428572,0.16526977308028157
